Time [s], Analyzer Name, Decoded Protocol Result
0.015605625000000,SENT (SAE J2716),Fast channel data: 9
0.015639250000000,SENT (SAE J2716),Fast channel data: 15
0.015682458333333,SENT (SAE J2716),Fast channel data: 4
0.015708083333333,SENT (SAE J2716),Fast channel data: 11
0.015744875000000,SENT (SAE J2716),Fast channel data: 15
0.015788083333333,SENT (SAE J2716),CRC data: 3
0.015812083333333,SENT (SAE J2716),Pause pulse length: 77
0.015934583333333,SENT (SAE J2716),Sync pulse: 
0.016024208333333,SENT (SAE J2716),Status nibble: 0
0.016043375000000,SENT (SAE J2716),Fast channel data: 3
0.016067416666667,SENT (SAE J2716),Fast channel data: 10
0.016102625000000,SENT (SAE J2716),Fast channel data: 3
0.016126583333333,SENT (SAE J2716),Fast channel data: 12
0.016165000000000,SENT (SAE J2716),Fast channel data: 11
0.016201833333333,SENT (SAE J2716),Fast channel data: 15
0.016245041666667,SENT (SAE J2716),CRC data: 4
0.016270625000000,SENT (SAE J2716),Pause pulse length: 83
0.016402750000000,SENT (SAE J2716),Sync pulse: 
0.016492375000000,SENT (SAE J2716),Status nibble: 4
0.016517958333333,SENT (SAE J2716),Fast channel data: 3
0.016541958333333,SENT (SAE J2716),Fast channel data: 10
0.016577166666667,SENT (SAE J2716),Fast channel data: 6
0.016606000000000,SENT (SAE J2716),Fast channel data: 5
0.016633166666667,SENT (SAE J2716),Fast channel data: 12
0.016671583333333,SENT (SAE J2716),Fast channel data: 15
0.016714791666667,SENT (SAE J2716),CRC data: 6
0.016743583333333,SENT (SAE J2716),Pause pulse length: 80
0.016870916666667,SENT (SAE J2716),Sync pulse: 
0.016960500000000,SENT (SAE J2716),Status nibble: 0
0.016979666666667,SENT (SAE J2716),Fast channel data: 3
0.017003666666667,SENT (SAE J2716),Fast channel data: 10
0.017038791666667,SENT (SAE J2716),Fast channel data: 10
0.017074083333333,SENT (SAE J2716),Fast channel data: 13
0.017114125000000,SENT (SAE J2716),Fast channel data: 12
0.017152500000000,SENT (SAE J2716),Fast channel data: 15
0.017195750000000,SENT (SAE J2716),CRC data: 14
0.017237333333333,SENT (SAE J2716),Pause pulse length: 64
0.017339041666667,SENT (SAE J2716),Sync pulse: 
0.017428666666667,SENT (SAE J2716),Status nibble: 0
0.017447833333333,SENT (SAE J2716),Fast channel data: 3
0.017471791666667,SENT (SAE J2716),Fast channel data: 10
0.017507000000000,SENT (SAE J2716),Fast channel data: 14
0.017548666666667,SENT (SAE J2716),Fast channel data: 5
0.017575791666667,SENT (SAE J2716),Fast channel data: 13
0.017615916666667,SENT (SAE J2716),Fast channel data: 15
0.017659041666667,SENT (SAE J2716),CRC data: 3
0.017683041666667,SENT (SAE J2716),Pause pulse length: 78
0.017807166666667,SENT (SAE J2716),Sync pulse: 
0.017896791666667,SENT (SAE J2716),Status nibble: 0
0.017915958333333,SENT (SAE J2716),Fast channel data: 3
0.017939958333333,SENT (SAE J2716),Fast channel data: 11
0.017976791666667,SENT (SAE J2716),Fast channel data: 1
0.017997583333333,SENT (SAE J2716),Fast channel data: 14
0.018039166666667,SENT (SAE J2716),Fast channel data: 13
0.018079125000000,SENT (SAE J2716),Fast channel data: 15
0.018122375000000,SENT (SAE J2716),CRC data: 0
0.018141541666667,SENT (SAE J2716),Pause pulse length: 84
0.018275250000000,SENT (SAE J2716),Sync pulse: 
0.018364833333333,SENT (SAE J2716),Status nibble: 4
0.018390500000000,SENT (SAE J2716),Fast channel data: 3
0.018414416666667,SENT (SAE J2716),Fast channel data: 11
0.018451250000000,SENT (SAE J2716),Fast channel data: 5
0.018478500000000,SENT (SAE J2716),Fast channel data: 6
0.018507166666667,SENT (SAE J2716),Fast channel data: 14
0.018548875000000,SENT (SAE J2716),Fast channel data: 15
0.018592041666667,SENT (SAE J2716),CRC data: 9
0.018625666666667,SENT (SAE J2716),Pause pulse length: 74
0.018743416666667,SENT (SAE J2716),Sync pulse: 
0.018832958333333,SENT (SAE J2716),Status nibble: 0
0.018852208333333,SENT (SAE J2716),Fast channel data: 3
0.018876208333333,SENT (SAE J2716),Fast channel data: 11
0.018912958333333,SENT (SAE J2716),Fast channel data: 8
0.018945000000000,SENT (SAE J2716),Fast channel data: 15
0.018988166666667,SENT (SAE J2716),Fast channel data: 14
0.019029791666667,SENT (SAE J2716),Fast channel data: 15
0.019072916666667,SENT (SAE J2716),CRC data: 2
0.019095375000000,SENT (SAE J2716),Pause pulse length: 73
0.019211500000000,SENT (SAE J2716),Sync pulse: 
0.019301083333333,SENT (SAE J2716),Status nibble: 0
0.019320250000000,SENT (SAE J2716),Fast channel data: 3
0.019344250000000,SENT (SAE J2716),Fast channel data: 11
0.019381083333333,SENT (SAE J2716),Fast channel data: 12
0.019419500000000,SENT (SAE J2716),Fast channel data: 7
0.019449875000000,SENT (SAE J2716),Fast channel data: 15
0.019493083333333,SENT (SAE J2716),Fast channel data: 15
0.019536291666667,SENT (SAE J2716),CRC data: 15
0.019579500000000,SENT (SAE J2716),Pause pulse length: 63
0.019679625000000,SENT (SAE J2716),Sync pulse: 
0.019769208333333,SENT (SAE J2716),Status nibble: 0
0.019788416666667,SENT (SAE J2716),Fast channel data: 3
0.019812416666667,SENT (SAE J2716),Fast channel data: 11
0.019849208333333,SENT (SAE J2716),Fast channel data: 15
0.019892416666667,SENT (SAE J2716),Fast channel data: 3
0.019916375000000,SENT (SAE J2716),Fast channel data: 0
0.019935583333333,SENT (SAE J2716),Fast channel data: 0
0.019954791666667,SENT (SAE J2716),CRC data: 4
0.019980416666667,SENT (SAE J2716),Pause pulse length: 106
0.020147750000000,SENT (SAE J2716),Sync pulse: 
0.020237333333333,SENT (SAE J2716),Status nibble: 0
0.020256500000000,SENT (SAE J2716),Fast channel data: 3
0.020280541666667,SENT (SAE J2716),Fast channel data: 12
0.020318916666667,SENT (SAE J2716),Fast channel data: 3
0.020342916666667,SENT (SAE J2716),Fast channel data: 12
0.020381333333333,SENT (SAE J2716),Fast channel data: 0
0.020400500000000,SENT (SAE J2716),Fast channel data: 0
0.020419708333333,SENT (SAE J2716),CRC data: 9
0.020453333333333,SENT (SAE J2716),Pause pulse length: 103
