x, y, theta, v, timestamp, left_img, right_img
7757717.242,-363873.672,-2.472,4.621,1473188000.1761770248413085937500000,1473188000.1761770248413085937500000.bb08.l.png,1473188000.1761770248413085937500000.bb08.r.png
7757717.063,-363873.823,-2.473,4.683,1473188000.2393529415130615234375000,1473188000.2393529415130615234375000.bb08.l.png,1473188000.2393529415130615234375000.bb08.r.png
7757716.848,-363874.005,-2.474,4.841,1473188000.2996490001678466796875000,1473188000.2996490001678466796875000.bb08.l.png,1473188000.2996490001678466796875000.bb08.r.png
7757716.562,-363874.178,-2.474,4.925,1473188000.3689510822296142578125000,1473188000.3689510822296142578125000.bb08.l.png,1473188000.3689510822296142578125000.bb08.r.png
7757716.352,-363874.346,-2.475,4.883,1473188000.4321820735931396484375000,1473188000.4321820735931396484375000.bb08.l.png,1473188000.4321820735931396484375000.bb08.r.png
7757716.091,-363874.556,-2.475,5.040,1473188000.4958209991455078125000000,1473188000.4958209991455078125000000.bb08.l.png,1473188000.4958209991455078125000000.bb08.r.png
7757715.808,-363874.768,-2.474,5.190,1473188000.5563330650329589843750000,1473188000.5563330650329589843750000.bb08.l.png,1473188000.5563330650329589843750000.bb08.r.png
7757715.601,-363874.960,-2.474,5.098,1473188000.6169879436492919921875000,1473188000.6169879436492919921875000.bb08.l.png,1473188000.6169879436492919921875000.bb08.r.png
7757715.345,-363875.147,-2.476,5.238,1473188000.6770069599151611328125000,1473188000.6770069599151611328125000.bb08.l.png,1473188000.6770069599151611328125000.bb08.r.png
7757715.111,-363875.338,-2.474,5.099,1473188000.7383589744567871093750000,1473188000.7383589744567871093750000.bb08.l.png,1473188000.7383589744567871093750000.bb08.r.png
7757714.830,-363875.551,-2.472,4.929,1473188000.8023850917816162109375000,1473188000.8023850917816162109375000.bb08.l.png,1473188000.8023850917816162109375000.bb08.r.png
7757714.544,-363875.724,-2.475,5.025,1473188000.8641929626464843750000000,1473188000.8641929626464843750000000.bb08.l.png,1473188000.8641929626464843750000000.bb08.r.png
7757714.315,-363875.923,-2.476,5.233,1473188000.9273319244384765625000000,1473188000.9273319244384765625000000.bb08.l.png,1473188000.9273319244384765625000000.bb08.r.png
7757714.057,-363876.119,-2.475,5.042,1473188000.9886169433593750000000000,1473188000.9886169433593750000000000.bb08.l.png,1473188000.9886169433593750000000000.bb08.r.png
7757713.791,-363876.331,-2.476,5.426,1473188001.0489599704742431640625000,1473188001.0489599704742431640625000.bb08.l.png,1473188001.0489599704742431640625000.bb08.r.png
7757713.558,-363876.476,-2.477,5.244,1473188001.1098659038543701171875000,1473188001.1098659038543701171875000.bb08.l.png,1473188001.1098659038543701171875000.bb08.r.png
7757713.320,-363876.662,-2.476,5.461,1473188001.1754438877105712890625000,1473188001.1754438877105712890625000.bb08.l.png,1473188001.1754438877105712890625000.bb08.r.png
7757713.047,-363876.855,-2.476,5.244,1473188001.2374360561370849609375000,1473188001.2374360561370849609375000.bb08.l.png,1473188001.2374360561370849609375000.bb08.r.png
7757712.754,-363877.094,-2.474,5.612,1473188001.2977800369262695312500000,1473188001.2977800369262695312500000.bb08.l.png,1473188001.2977800369262695312500000.bb08.r.png
7757712.451,-363877.318,-2.478,5.577,1473188001.3669168949127197265625000,1473188001.3669168949127197265625000.bb08.l.png,1473188001.3669168949127197265625000.bb08.r.png
7757712.222,-363877.505,-2.477,5.454,1473188001.4270999431610107421875000,1473188001.4270999431610107421875000.bb08.l.png,1473188001.4270999431610107421875000.bb08.r.png
7757711.965,-363877.692,-2.474,5.494,1473188001.4874839782714843750000000,1473188001.4874839782714843750000000.bb08.l.png,1473188001.4874839782714843750000000.bb08.r.png
7757711.715,-363877.882,-2.475,5.521,1473188001.5476388931274414062500000,1473188001.5476388931274414062500000.bb08.l.png,1473188001.5476388931274414062500000.bb08.r.png
7757711.430,-363878.079,-2.475,5.440,1473188001.6084458827972412109375000,1473188001.6084458827972412109375000.bb08.l.png,1473188001.6084458827972412109375000.bb08.r.png
7757711.156,-363878.313,-2.477,5.631,1473188001.6710479259490966796875000,1473188001.6710479259490966796875000.bb08.l.png,1473188001.6710479259490966796875000.bb08.r.png
7757710.855,-363878.545,-2.475,5.663,1473188001.7343599796295166015625000,1473188001.7343599796295166015625000.bb08.l.png,1473188001.7343599796295166015625000.bb08.r.png
7757710.574,-363878.765,-2.473,5.784,1473188001.7960879802703857421875000,1473188001.7960879802703857421875000.bb08.l.png,1473188001.7960879802703857421875000.bb08.r.png
7757710.278,-363878.998,-2.473,5.742,1473188001.8594489097595214843750000,1473188001.8594489097595214843750000.bb08.l.png,1473188001.8594489097595214843750000.bb08.r.png
7757710.010,-363879.194,-2.471,5.839,1473188001.9210329055786132812500000,1473188001.9210329055786132812500000.bb08.l.png,1473188001.9210329055786132812500000.bb08.r.png
7757709.719,-363879.426,-2.471,5.839,1473188001.9847230911254882812500000,1473188001.9847230911254882812500000.bb08.l.png,1473188001.9847230911254882812500000.bb08.r.png
7757709.445,-363879.635,-2.466,5.830,1473188002.0460619926452636718750000,1473188002.0460619926452636718750000.bb08.l.png,1473188002.0460619926452636718750000.bb08.r.png
7757709.176,-363879.865,-2.467,5.724,1473188002.1121590137481689453125000,1473188002.1121590137481689453125000.bb08.l.png,1473188002.1121590137481689453125000.bb08.r.png
7757708.897,-363880.076,-2.464,5.961,1473188002.1737079620361328125000000,1473188002.1737079620361328125000000.bb08.l.png,1473188002.1737079620361328125000000.bb08.r.png
7757708.648,-363880.284,-2.462,5.741,1473188002.2340900897979736328125000,1473188002.2340900897979736328125000.bb08.l.png,1473188002.2340900897979736328125000.bb08.r.png
7757708.362,-363880.514,-2.462,5.834,1473188002.2969999313354492187500000,1473188002.2969999313354492187500000.bb08.l.png,1473188002.2969999313354492187500000.bb08.r.png
7757708.078,-363880.760,-2.460,6.022,1473188002.3667960166931152343750000,1473188002.3667960166931152343750000.bb08.l.png,1473188002.3667960166931152343750000.bb08.r.png
7757707.807,-363880.982,-2.460,5.959,1473188002.4290850162506103515625000,1473188002.4290850162506103515625000.bb08.l.png,1473188002.4290850162506103515625000.bb08.r.png
7757707.596,-363881.154,-2.459,6.006,1473188002.4911530017852783203125000,1473188002.4911530017852783203125000.bb08.l.png,1473188002.4911530017852783203125000.bb08.r.png
7757707.273,-363881.404,-2.458,6.126,1473188002.5588569641113281250000000,1473188002.5588569641113281250000000.bb08.l.png,1473188002.5588569641113281250000000.bb08.r.png
7757706.966,-363881.641,-2.461,6.138,1473188002.6207540035247802734375000,1473188002.6207540035247802734375000.bb08.l.png,1473188002.6207540035247802734375000.bb08.r.png
7757706.647,-363881.885,-2.459,6.161,1473188002.6831459999084472656250000,1473188002.6831459999084472656250000.bb08.l.png,1473188002.6831459999084472656250000.bb08.r.png
7757706.330,-363882.149,-2.458,6.162,1473188002.7456209659576416015625000,1473188002.7456209659576416015625000.bb08.l.png,1473188002.7456209659576416015625000.bb08.r.png
7757706.024,-363882.393,-2.455,6.257,1473188002.8080809116363525390625000,1473188002.8080809116363525390625000.bb08.l.png,1473188002.8080809116363525390625000.bb08.r.png
7757705.726,-363882.616,-2.453,6.261,1473188002.8700079917907714843750000,1473188002.8700079917907714843750000.bb08.l.png,1473188002.8700079917907714843750000.bb08.r.png
7757705.457,-363882.831,-2.454,6.281,1473188002.9319839477539062500000000,1473188002.9319839477539062500000000.bb08.l.png,1473188002.9319839477539062500000000.bb08.r.png
7757705.187,-363883.072,-2.453,6.193,1473188002.9951310157775878906250000,1473188002.9951310157775878906250000.bb08.l.png,1473188002.9951310157775878906250000.bb08.r.png
7757704.878,-363883.322,-2.455,6.336,1473188003.0582399368286132812500000,1473188003.0582399368286132812500000.bb08.l.png,1473188003.0582399368286132812500000.bb08.r.png
7757704.023,-363884.026,-2.454,6.299,1473188003.2444949150085449218750000,1473188003.2444949150085449218750000.bb08.l.png,1473188003.2444949150085449218750000.bb08.r.png
7757703.729,-363884.268,-2.454,6.299,1473188003.3050849437713623046875000,1473188003.3050849437713623046875000.bb08.l.png,1473188003.3050849437713623046875000.bb08.r.png
7757703.420,-363884.492,-2.449,6.517,1473188003.3681828975677490234375000,1473188003.3681828975677490234375000.bb08.l.png,1473188003.3681828975677490234375000.bb08.r.png
7757703.086,-363884.770,-2.450,6.500,1473188003.4313769340515136718750000,1473188003.4313769340515136718750000.bb08.l.png,1473188003.4313769340515136718750000.bb08.r.png
7757702.802,-363884.999,-2.449,6.712,1473188003.4922780990600585937500000,1473188003.4922780990600585937500000.bb08.l.png,1473188003.4922780990600585937500000.bb08.r.png
7757702.517,-363885.235,-2.449,6.611,1473188003.5566949844360351562500000,1473188003.5566949844360351562500000.bb08.l.png,1473188003.5566949844360351562500000.bb08.r.png
7757702.169,-363885.527,-2.453,6.756,1473188003.6250350475311279296875000,1473188003.6250350475311279296875000.bb08.l.png,1473188003.6250350475311279296875000.bb08.r.png
7757701.858,-363885.769,-2.455,6.617,1473188003.6861999034881591796875000,1473188003.6861999034881591796875000.bb08.l.png,1473188003.6861999034881591796875000.bb08.r.png
7757701.568,-363886.014,-2.456,6.700,1473188003.7458879947662353515625000,1473188003.7458879947662353515625000.bb08.l.png,1473188003.7458879947662353515625000.bb08.r.png
7757701.223,-363886.286,-2.460,6.772,1473188003.8064780235290527343750000,1473188003.8064780235290527343750000.bb08.l.png,1473188003.8064780235290527343750000.bb08.r.png
7757700.899,-363886.550,-2.461,6.852,1473188003.8661649227142333984375000,1473188003.8661649227142333984375000.bb08.l.png,1473188003.8661649227142333984375000.bb08.r.png
7757700.560,-363886.806,-2.460,6.932,1473188003.9280929565429687500000000,1473188003.9280929565429687500000000.bb08.l.png,1473188003.9280929565429687500000000.bb08.r.png
7757700.227,-363887.070,-2.461,6.974,1473188003.9907679557800292968750000,1473188003.9907679557800292968750000.bb08.l.png,1473188003.9907679557800292968750000.bb08.r.png
7757699.902,-363887.343,-2.461,6.994,1473188004.0549221038818359375000000,1473188004.0549221038818359375000000.bb08.l.png,1473188004.0549221038818359375000000.bb08.r.png
7757699.468,-363887.676,-2.462,7.120,1473188004.1286609172821044921875000,1473188004.1286609172821044921875000.bb08.l.png,1473188004.1286609172821044921875000.bb08.r.png
7757699.109,-363887.965,-2.462,7.120,1473188004.1934399604797363281250000,1473188004.1934399604797363281250000.bb08.l.png,1473188004.1934399604797363281250000.bb08.r.png
7757698.777,-363888.216,-2.465,7.297,1473188004.2572710514068603515625000,1473188004.2572710514068603515625000.bb08.l.png,1473188004.2572710514068603515625000.bb08.r.png
7757698.426,-363888.503,-2.466,7.248,1473188004.3217821121215820312500000,1473188004.3217821121215820312500000.bb08.l.png,1473188004.3217821121215820312500000.bb08.r.png
7757698.064,-363888.797,-2.469,7.252,1473188004.3877480030059814453125000,1473188004.3877480030059814453125000.bb08.l.png,1473188004.3877480030059814453125000.bb08.r.png
7757697.710,-363889.090,-2.468,7.192,1473188004.4498429298400878906250000,1473188004.4498429298400878906250000.bb08.l.png,1473188004.4498429298400878906250000.bb08.r.png
7757697.351,-363889.347,-2.472,7.465,1473188004.5120990276336669921875000,1473188004.5120990276336669921875000.bb08.l.png,1473188004.5120990276336669921875000.bb08.r.png
7757696.984,-363889.614,-2.470,7.473,1473188004.5742609500885009765625000,1473188004.5742609500885009765625000.bb08.l.png,1473188004.5742609500885009765625000.bb08.r.png
7757696.630,-363889.901,-2.473,7.444,1473188004.6371369361877441406250000,1473188004.6371369361877441406250000.bb08.l.png,1473188004.6371369361877441406250000.bb08.r.png
7757696.271,-363890.175,-2.475,7.571,1473188004.6979799270629882812500000,1473188004.6979799270629882812500000.bb08.l.png,1473188004.6979799270629882812500000.bb08.r.png
7757695.936,-363890.465,-2.478,7.663,1473188004.7605950832366943359375000,1473188004.7605950832366943359375000.bb08.l.png,1473188004.7605950832366943359375000.bb08.r.png
7757695.516,-363890.791,-2.479,7.637,1473188004.8316850662231445312500000,1473188004.8316850662231445312500000.bb08.l.png,1473188004.8316850662231445312500000.bb08.r.png
7757695.095,-363891.115,-2.480,7.689,1473188004.9016370773315429687500000,1473188004.9016370773315429687500000.bb08.l.png,1473188004.9016370773315429687500000.bb08.r.png
7757689.316,-363895.577,-2.482,7.919,1473188005.8211429119110107421875000,1473188005.8211429119110107421875000.bb08.l.png,1473188005.8211429119110107421875000.bb08.r.png
7757688.937,-363895.871,-2.482,7.919,1473188005.8816359043121337890625000,1473188005.8816359043121337890625000.bb08.l.png,1473188005.8816359043121337890625000.bb08.r.png
7757688.512,-363896.063,-2.497,8.430,1473188005.9419798851013183593750000,1473188005.9419798851013183593750000.bb08.l.png,1473188005.9419798851013183593750000.bb08.r.png
7757688.111,-363896.336,-2.496,8.476,1473188006.0026800632476806640625000,1473188006.0026800632476806640625000.bb08.l.png,1473188006.0026800632476806640625000.bb08.r.png
7757687.695,-363896.658,-2.497,8.600,1473188006.0663540363311767578125000,1473188006.0663540363311767578125000.bb08.l.png,1473188006.0663540363311767578125000.bb08.r.png
7757687.304,-363896.971,-2.494,8.620,1473188006.1268050670623779296875000,1473188006.1268050670623779296875000.bb08.l.png,1473188006.1268050670623779296875000.bb08.r.png
7757686.891,-363897.284,-2.499,8.639,1473188006.1889259815216064453125000,1473188006.1889259815216064453125000.bb08.l.png,1473188006.1889259815216064453125000.bb08.r.png
7757686.436,-363897.632,-2.499,8.697,1473188006.2514369487762451171875000,1473188006.2514369487762451171875000.bb08.l.png,1473188006.2514369487762451171875000.bb08.r.png
7757685.984,-363897.962,-2.497,8.941,1473188006.3135869503021240234375000,1473188006.3135869503021240234375000.bb08.l.png,1473188006.3135869503021240234375000.bb08.r.png
7757685.562,-363898.294,-2.498,8.844,1473188006.3774030208587646484375000,1473188006.3774030208587646484375000.bb08.l.png,1473188006.3774030208587646484375000.bb08.r.png
7757685.114,-363898.630,-2.498,8.844,1473188006.4407589435577392578125000,1473188006.4407589435577392578125000.bb08.l.png,1473188006.4407589435577392578125000.bb08.r.png
7757684.656,-363898.952,-2.496,8.900,1473188006.5036818981170654296875000,1473188006.5036818981170654296875000.bb08.l.png,1473188006.5036818981170654296875000.bb08.r.png
7757684.247,-363899.274,-2.499,9.017,1473188006.5660529136657714843750000,1473188006.5660529136657714843750000.bb08.l.png,1473188006.5660529136657714843750000.bb08.r.png
7757683.806,-363899.596,-2.498,9.079,1473188006.6286320686340332031250000,1473188006.6286320686340332031250000.bb08.l.png,1473188006.6286320686340332031250000.bb08.r.png
7757683.354,-363899.902,-2.498,9.001,1473188006.6906580924987792968750000,1473188006.6906580924987792968750000.bb08.l.png,1473188006.6906580924987792968750000.bb08.r.png
7757682.919,-363900.226,-2.500,9.123,1473188006.7518460750579833984375000,1473188006.7518460750579833984375000.bb08.l.png,1473188006.7518460750579833984375000.bb08.r.png
7757682.444,-363900.581,-2.500,9.090,1473188006.8160510063171386718750000,1473188006.8160510063171386718750000.bb08.l.png,1473188006.8160510063171386718750000.bb08.r.png
7757681.939,-363900.912,-2.499,9.144,1473188006.8801319599151611328125000,1473188006.8801319599151611328125000.bb08.l.png,1473188006.8801319599151611328125000.bb08.r.png
7757681.489,-363901.254,-2.498,9.297,1473188006.9400188922882080078125000,1473188006.9400188922882080078125000.bb08.l.png,1473188006.9400188922882080078125000.bb08.r.png
7757680.975,-363901.602,-2.500,9.245,1473188007.0077950954437255859375000,1473188007.0077950954437255859375000.bb08.l.png,1473188007.0077950954437255859375000.bb08.r.png
7757680.512,-363901.942,-2.497,9.308,1473188007.0693819522857666015625000,1473188007.0693819522857666015625000.bb08.l.png,1473188007.0693819522857666015625000.bb08.r.png
7757680.063,-363902.279,-2.497,9.308,1473188007.1296429634094238281250000,1473188007.1296429634094238281250000.bb08.l.png,1473188007.1296429634094238281250000.bb08.r.png
7757679.166,-363902.937,-2.499,9.359,1473188007.2518949508666992187500000,1473188007.2518949508666992187500000.bb08.l.png,1473188007.2518949508666992187500000.bb08.r.png
7757678.686,-363903.273,-2.496,9.383,1473188007.3157598972320556640625000,1473188007.3157598972320556640625000.bb08.l.png,1473188007.3157598972320556640625000.bb08.r.png
7757678.212,-363903.630,-2.496,9.383,1473188007.3790180683135986328125000,1473188007.3790180683135986328125000.bb08.l.png,1473188007.3790180683135986328125000.bb08.r.png
7757677.749,-363903.991,-2.494,9.355,1473188007.4411730766296386718750000,1473188007.4411730766296386718750000.bb08.l.png,1473188007.4411730766296386718750000.bb08.r.png
7757677.282,-363904.343,-2.494,9.355,1473188007.5036609172821044921875000,1473188007.5036609172821044921875000.bb08.l.png,1473188007.5036609172821044921875000.bb08.r.png
7757676.832,-363904.685,-2.497,9.608,1473188007.5661818981170654296875000,1473188007.5661818981170654296875000.bb08.l.png,1473188007.5661818981170654296875000.bb08.r.png
7757676.387,-363905.021,-2.500,9.576,1473188007.6286048889160156250000000,1473188007.6286048889160156250000000.bb08.l.png,1473188007.6286048889160156250000000.bb08.r.png
7757675.888,-363905.402,-2.498,9.713,1473188007.6927690505981445312500000,1473188007.6927690505981445312500000.bb08.l.png,1473188007.6927690505981445312500000.bb08.r.png
7757675.404,-363905.750,-2.497,9.710,1473188007.7547900676727294921875000,1473188007.7547900676727294921875000.bb08.l.png,1473188007.7547900676727294921875000.bb08.r.png
7757674.950,-363906.084,-2.499,9.712,1473188007.8161909580230712890625000,1473188007.8161909580230712890625000.bb08.l.png,1473188007.8161909580230712890625000.bb08.r.png
7757674.497,-363906.413,-2.499,9.953,1473188007.8780360221862792968750000,1473188007.8780360221862792968750000.bb08.l.png,1473188007.8780360221862792968750000.bb08.r.png
7757674.022,-363906.761,-2.498,9.745,1473188007.9380769729614257812500000,1473188007.9380769729614257812500000.bb08.l.png,1473188007.9380769729614257812500000.bb08.r.png
7757673.531,-363907.111,-2.499,9.957,1473188007.9981019496917724609375000,1473188007.9981019496917724609375000.bb08.l.png,1473188007.9981019496917724609375000.bb08.r.png
7757673.083,-363907.399,-2.496,9.817,1473188008.0584199428558349609375000,1473188008.0584199428558349609375000.bb08.l.png,1473188008.0584199428558349609375000.bb08.r.png
7757672.618,-363907.746,-2.496,9.875,1473188008.1184179782867431640625000,1473188008.1184179782867431640625000.bb08.l.png,1473188008.1184179782867431640625000.bb08.r.png
7757672.160,-363908.089,-2.493,10.047,1473188008.1791300773620605468750000,1473188008.1791300773620605468750000.bb08.l.png,1473188008.1791300773620605468750000.bb08.r.png
7757671.652,-363908.465,-2.495,9.545,1473188008.2458360195159912109375000,1473188008.2458360195159912109375000.bb08.l.png,1473188008.2458360195159912109375000.bb08.r.png
7757671.172,-363908.817,-2.492,9.950,1473188008.3057999610900878906250000,1473188008.3057999610900878906250000.bb08.l.png,1473188008.3057999610900878906250000.bb08.r.png
7757670.679,-363909.181,-2.489,10.112,1473188008.3657779693603515625000000,1473188008.3657779693603515625000000.bb08.l.png,1473188008.3657779693603515625000000.bb08.r.png
7757670.157,-363909.575,-2.489,10.043,1473188008.4295299053192138671875000,1473188008.4295299053192138671875000.bb08.l.png,1473188008.4295299053192138671875000.bb08.r.png
7757669.591,-363909.999,-2.487,10.140,1473188008.4960420131683349609375000,1473188008.4960420131683349609375000.bb08.l.png,1473188008.4960420131683349609375000.bb08.r.png
7757669.137,-363910.362,-2.485,9.993,1473188008.5562720298767089843750000,1473188008.5562720298767089843750000.bb08.l.png,1473188008.5562720298767089843750000.bb08.r.png
7757668.650,-363910.730,-2.482,10.148,1473188008.6162819862365722656250000,1473188008.6162819862365722656250000.bb08.l.png,1473188008.6162819862365722656250000.bb08.r.png
7757668.170,-363911.098,-2.484,10.171,1473188008.6769979000091552734375000,1473188008.6769979000091552734375000.bb08.l.png,1473188008.6769979000091552734375000.bb08.r.png
7757667.693,-363911.457,-2.483,10.381,1473188008.7385439872741699218750000,1473188008.7385439872741699218750000.bb08.l.png,1473188008.7385439872741699218750000.bb08.r.png
7757667.222,-363911.820,-2.481,10.232,1473188008.8003869056701660156250000,1473188008.8003869056701660156250000.bb08.l.png,1473188008.8003869056701660156250000.bb08.r.png
7757666.739,-363912.187,-2.481,10.343,1473188008.8598918914794921875000000,1473188008.8598918914794921875000000.bb08.l.png,1473188008.8598918914794921875000000.bb08.r.png
7757666.241,-363912.568,-2.480,10.349,1473188008.9211649894714355468750000,1473188008.9211649894714355468750000.bb08.l.png,1473188008.9211649894714355468750000.bb08.r.png
7757665.718,-363912.972,-2.480,10.285,1473188008.9867870807647705078125000,1473188008.9867870807647705078125000.bb08.l.png,1473188008.9867870807647705078125000.bb08.r.png
7757665.246,-363913.336,-2.476,10.464,1473188009.0482099056243896484375000,1473188009.0482099056243896484375000.bb08.l.png,1473188009.0482099056243896484375000.bb08.r.png
7757664.752,-363913.720,-2.477,10.298,1473188009.1092760562896728515625000,1473188009.1092760562896728515625000.bb08.l.png,1473188009.1092760562896728515625000.bb08.r.png
7757664.258,-363914.103,-2.475,10.317,1473188009.1718320846557617187500000,1473188009.1718320846557617187500000.bb08.l.png,1473188009.1718320846557617187500000.bb08.r.png
7757663.771,-363914.479,-2.476,10.341,1473188009.2337520122528076171875000,1473188009.2337520122528076171875000.bb08.l.png,1473188009.2337520122528076171875000.bb08.r.png
7757663.228,-363914.902,-2.473,10.494,1473188009.3004360198974609375000000,1473188009.3004360198974609375000000.bb08.l.png,1473188009.3004360198974609375000000.bb08.r.png
7757662.711,-363915.292,-2.475,10.560,1473188009.3618330955505371093750000,1473188009.3618330955505371093750000.bb08.l.png,1473188009.3618330955505371093750000.bb08.r.png
7757662.204,-363915.703,-2.473,10.430,1473188009.4251968860626220703125000,1473188009.4251968860626220703125000.bb08.l.png,1473188009.4251968860626220703125000.bb08.r.png
7757661.726,-363916.078,-2.472,10.468,1473188009.4853088855743408203125000,1473188009.4853088855743408203125000.bb08.l.png,1473188009.4853088855743408203125000.bb08.r.png
7757661.237,-363916.465,-2.474,10.417,1473188009.5461630821228027343750000,1473188009.5461630821228027343750000.bb08.l.png,1473188009.5461630821228027343750000.bb08.r.png
7757660.693,-363916.881,-2.472,10.585,1473188009.6086409091949462890625000,1473188009.6086409091949462890625000.bb08.l.png,1473188009.6086409091949462890625000.bb08.r.png
7757660.168,-363917.286,-2.474,10.540,1473188009.6712510585784912109375000,1473188009.6712510585784912109375000.bb08.l.png,1473188009.6712510585784912109375000.bb08.r.png
7757659.627,-363917.694,-2.474,10.895,1473188009.7343950271606445312500000,1473188009.7343950271606445312500000.bb08.l.png,1473188009.7343950271606445312500000.bb08.r.png
7757659.176,-363918.044,-2.474,10.461,1473188009.7962279319763183593750000,1473188009.7962279319763183593750000.bb08.l.png,1473188009.7962279319763183593750000.bb08.r.png
7757658.657,-363918.441,-2.472,10.641,1473188009.8587310314178466796875000,1473188009.8587310314178466796875000.bb08.l.png,1473188009.8587310314178466796875000.bb08.r.png
7757658.160,-363918.832,-2.472,10.624,1473188009.9211809635162353515625000,1473188009.9211809635162353515625000.bb08.l.png,1473188009.9211809635162353515625000.bb08.r.png
7757657.650,-363919.226,-2.474,10.656,1473188009.9837629795074462890625000,1473188009.9837629795074462890625000.bb08.l.png,1473188009.9837629795074462890625000.bb08.r.png
7757657.126,-363919.633,-2.471,10.650,1473188010.0462410449981689453125000,1473188010.0462410449981689453125000.bb08.l.png,1473188010.0462410449981689453125000.bb08.r.png
7757656.646,-363920.008,-2.473,10.622,1473188010.1086690425872802734375000,1473188010.1086690425872802734375000.bb08.l.png,1473188010.1086690425872802734375000.bb08.r.png
7757656.105,-363920.431,-2.472,10.613,1473188010.1713340282440185546875000,1473188010.1713340282440185546875000.bb08.l.png,1473188010.1713340282440185546875000.bb08.r.png
7757655.587,-363920.829,-2.476,10.715,1473188010.2353630065917968750000000,1473188010.2353630065917968750000000.bb08.l.png,1473188010.2353630065917968750000000.bb08.r.png
7757655.075,-363921.232,-2.474,10.780,1473188010.2961430549621582031250000,1473188010.2961430549621582031250000.bb08.l.png,1473188010.2961430549621582031250000.bb08.r.png
7757654.581,-363921.623,-2.475,10.820,1473188010.3587760925292968750000000,1473188010.3587760925292968750000000.bb08.l.png,1473188010.3587760925292968750000000.bb08.r.png
7757654.070,-363922.015,-2.474,10.859,1473188010.4212470054626464843750000,1473188010.4212470054626464843750000.bb08.l.png,1473188010.4212470054626464843750000.bb08.r.png
7757653.535,-363922.423,-2.473,10.799,1473188010.4836349487304687500000000,1473188010.4836349487304687500000000.bb08.l.png,1473188010.4836349487304687500000000.bb08.r.png
7757653.035,-363922.831,-2.474,10.743,1473188010.5463600158691406250000000,1473188010.5463600158691406250000000.bb08.l.png,1473188010.5463600158691406250000000.bb08.r.png
7757652.512,-363923.246,-2.476,10.785,1473188010.6087810993194580078125000,1473188010.6087810993194580078125000.bb08.l.png,1473188010.6087810993194580078125000.bb08.r.png
7757651.950,-363923.689,-2.476,11.061,1473188010.6712439060211181640625000,1473188010.6712439060211181640625000.bb08.l.png,1473188010.6712439060211181640625000.bb08.r.png
7757651.432,-363924.077,-2.476,10.688,1473188010.7336170673370361328125000,1473188010.7336170673370361328125000.bb08.l.png,1473188010.7336170673370361328125000.bb08.r.png
7757650.901,-363924.475,-2.478,10.793,1473188010.7961370944976806640625000,1473188010.7961370944976806640625000.bb08.l.png,1473188010.7961370944976806640625000.bb08.r.png
7757650.375,-363924.881,-2.478,10.978,1473188010.8586230278015136718750000,1473188010.8586230278015136718750000.bb08.l.png,1473188010.8586230278015136718750000.bb08.r.png
7757649.828,-363925.277,-2.479,10.860,1473188010.9212629795074462890625000,1473188010.9212629795074462890625000.bb08.l.png,1473188010.9212629795074462890625000.bb08.r.png
7757649.288,-363925.692,-2.478,10.939,1473188010.9836909770965576171875000,1473188010.9836909770965576171875000.bb08.l.png,1473188010.9836909770965576171875000.bb08.r.png
7757648.773,-363926.090,-2.478,10.983,1473188011.0461521148681640625000000,1473188011.0461521148681640625000000.bb08.l.png,1473188011.0461521148681640625000000.bb08.r.png
7757648.225,-363926.498,-2.477,10.993,1473188011.1087241172790527343750000,1473188011.1087241172790527343750000.bb08.l.png,1473188011.1087241172790527343750000.bb08.r.png
7757647.666,-363926.903,-2.477,11.074,1473188011.1739850044250488281250000,1473188011.1739850044250488281250000.bb08.l.png,1473188011.1739850044250488281250000.bb08.r.png
7757647.150,-363927.312,-2.478,10.967,1473188011.2338199615478515625000000,1473188011.2338199615478515625000000.bb08.l.png,1473188011.2338199615478515625000000.bb08.r.png
7757646.543,-363927.798,-2.474,10.982,1473188011.3070991039276123046875000,1473188011.3070991039276123046875000.bb08.l.png,1473188011.3070991039276123046875000.bb08.r.png
7757645.998,-363928.223,-2.474,10.972,1473188011.3698980808258056640625000,1473188011.3698980808258056640625000.bb08.l.png,1473188011.3698980808258056640625000.bb08.r.png
7757645.470,-363928.619,-2.478,10.943,1473188011.4323720932006835937500000,1473188011.4323720932006835937500000.bb08.l.png,1473188011.4323720932006835937500000.bb08.r.png
7757644.940,-363929.040,-2.475,11.051,1473188011.4929499626159667968750000,1473188011.4929499626159667968750000.bb08.l.png,1473188011.4929499626159667968750000.bb08.r.png
7757644.431,-363929.428,-2.477,10.815,1473188011.5536611080169677734375000,1473188011.5536611080169677734375000.bb08.l.png,1473188011.5536611080169677734375000.bb08.r.png
7757643.883,-363929.865,-2.476,10.884,1473188011.6181249618530273437500000,1473188011.6181249618530273437500000.bb08.l.png,1473188011.6181249618530273437500000.bb08.r.png
7757643.358,-363930.285,-2.474,11.000,1473188011.6787021160125732421875000,1473188011.6787021160125732421875000.bb08.l.png,1473188011.6787021160125732421875000.bb08.r.png
7757642.854,-363930.668,-2.479,10.985,1473188011.7390499114990234375000000,1473188011.7390499114990234375000000.bb08.l.png,1473188011.7390499114990234375000000.bb08.r.png
7757642.343,-363931.045,-2.477,10.987,1473188011.7995779514312744140625000,1473188011.7995779514312744140625000.bb08.l.png,1473188011.7995779514312744140625000.bb08.r.png
