x, y, theta, v, timestamp, left_img, right_img
7757093.077,-364068.143,3.024,7.249,1397835555.2395789623260498046875000,1397835555.2395789623260498046875000.bb08.l.png,1397835555.2395789623260498046875000.bb08.r.png
7757092.275,-364068.017,3.024,7.080,1397835555.3645720481872558593750000,1397835555.3645720481872558593750000.bb08.l.png,1397835555.3645720481872558593750000.bb08.r.png
7757091.434,-364067.909,3.023,7.064,1397835555.4895761013031005859375000,1397835555.4895761013031005859375000.bb08.l.png,1397835555.4895761013031005859375000.bb08.r.png
7757090.588,-364067.813,3.025,7.069,1397835555.6145899295806884765625000,1397835555.6145899295806884765625000.bb08.l.png,1397835555.6145899295806884765625000.bb08.r.png
7757089.757,-364067.717,3.031,7.015,1397835555.7395830154418945312500000,1397835555.7395830154418945312500000.bb08.l.png,1397835555.7395830154418945312500000.bb08.r.png
7757088.935,-364067.604,3.034,6.900,1397835555.8645639419555664062500000,1397835555.8645639419555664062500000.bb08.l.png,1397835555.8645639419555664062500000.bb08.r.png
7757088.157,-364067.524,3.039,6.793,1397835555.9895989894866943359375000,1397835555.9895989894866943359375000.bb08.l.png,1397835555.9895989894866943359375000.bb08.r.png
7757087.338,-364067.435,3.045,6.669,1397835556.1145799160003662109375000,1397835556.1145799160003662109375000.bb08.l.png,1397835556.1145799160003662109375000.bb08.r.png
7757086.555,-364067.354,3.049,6.566,1397835556.2395989894866943359375000,1397835556.2395989894866943359375000.bb08.l.png,1397835556.2395989894866943359375000.bb08.r.png
7757085.809,-364067.273,3.058,6.698,1397835556.3646020889282226562500000,1397835556.3646020889282226562500000.bb08.l.png,1397835556.3646020889282226562500000.bb08.r.png
7757085.004,-364067.199,3.062,6.620,1397835556.4896290302276611328125000,1397835556.4896290302276611328125000.bb08.l.png,1397835556.4896290302276611328125000.bb08.r.png
7757084.258,-364067.138,3.070,6.498,1397835556.6146039962768554687500000,1397835556.6146039962768554687500000.bb08.l.png,1397835556.6146039962768554687500000.bb08.r.png
7757083.532,-364067.071,3.080,6.433,1397835556.7395958900451660156250000,1397835556.7395958900451660156250000.bb08.l.png,1397835556.7395958900451660156250000.bb08.r.png
7757082.761,-364067.027,3.084,6.303,1397835556.8646140098571777343750000,1397835556.8646140098571777343750000.bb08.l.png,1397835556.8646140098571777343750000.bb08.r.png
7757082.017,-364066.977,3.092,6.355,1397835556.9896049499511718750000000,1397835556.9896049499511718750000000.bb08.l.png,1397835556.9896049499511718750000000.bb08.r.png
7757081.254,-364066.935,3.098,6.307,1397835557.1146020889282226562500000,1397835557.1146020889282226562500000.bb08.l.png,1397835557.1146020889282226562500000.bb08.r.png
7757080.479,-364066.909,3.108,6.298,1397835557.2395780086517333984375000,1397835557.2395780086517333984375000.bb08.l.png,1397835557.2395780086517333984375000.bb08.r.png
7757079.724,-364066.874,3.115,6.231,1397835557.3645908832550048828125000,1397835557.3645908832550048828125000.bb08.l.png,1397835557.3645908832550048828125000.bb08.r.png
7757078.975,-364066.855,3.117,6.233,1397835557.4896180629730224609375000,1397835557.4896180629730224609375000.bb08.l.png,1397835557.4896180629730224609375000.bb08.r.png
7757078.234,-364066.818,3.126,6.173,1397835557.6145861148834228515625000,1397835557.6145861148834228515625000.bb08.l.png,1397835557.6145861148834228515625000.bb08.r.png
7757077.505,-364066.803,3.131,6.197,1397835557.7395899295806884765625000,1397835557.7395899295806884765625000.bb08.l.png,1397835557.7395899295806884765625000.bb08.r.png
7757076.779,-364066.778,3.138,6.125,1397835557.8645889759063720703125000,1397835557.8645889759063720703125000.bb08.l.png,1397835557.8645889759063720703125000.bb08.r.png
7757076.034,-364066.781,3.139,6.027,1397835557.9895720481872558593750000,1397835557.9895720481872558593750000.bb08.l.png,1397835557.9895720481872558593750000.bb08.r.png
7757075.296,-364066.779,3.140,6.175,1397835558.1145939826965332031250000,1397835558.1145939826965332031250000.bb08.l.png,1397835558.1145939826965332031250000.bb08.r.png
7757074.545,-364066.780,3.140,6.123,1397835558.2395970821380615234375000,1397835558.2395970821380615234375000.bb08.l.png,1397835558.2395970821380615234375000.bb08.r.png
7757073.806,-364066.785,3.141,6.220,1397835558.3645980358123779296875000,1397835558.3645980358123779296875000.bb08.l.png,1397835558.3645980358123779296875000.bb08.r.png
7757073.098,-364066.781,-3.140,6.209,1397835558.4896008968353271484375000,1397835558.4896008968353271484375000.bb08.l.png,1397835558.4896008968353271484375000.bb08.r.png
7757072.338,-364066.776,-3.140,6.240,1397835558.6145880222320556640625000,1397835558.6145880222320556640625000.bb08.l.png,1397835558.6145880222320556640625000.bb08.r.png
7757071.582,-364066.774,-3.140,6.301,1397835558.7396020889282226562500000,1397835558.7396020889282226562500000.bb08.l.png,1397835558.7396020889282226562500000.bb08.r.png
7757070.816,-364066.777,-3.140,6.301,1397835558.8646008968353271484375000,1397835558.8646008968353271484375000.bb08.l.png,1397835558.8646008968353271484375000.bb08.r.png
7757070.032,-364066.774,-3.139,6.400,1397835558.9896209239959716796875000,1397835558.9896209239959716796875000.bb08.l.png,1397835558.9896209239959716796875000.bb08.r.png
7757069.286,-364066.780,-3.139,6.391,1397835559.1146080493927001953125000,1397835559.1146080493927001953125000.bb08.l.png,1397835559.1146080493927001953125000.bb08.r.png
7757068.492,-364066.760,-3.136,6.476,1397835559.2395980358123779296875000,1397835559.2395980358123779296875000.bb08.l.png,1397835559.2395980358123779296875000.bb08.r.png
7757067.710,-364066.774,-3.139,6.435,1397835559.3646099567413330078125000,1397835559.3646099567413330078125000.bb08.l.png,1397835559.3646099567413330078125000.bb08.r.png
7757066.957,-364066.772,3.141,6.478,1397835559.4896099567413330078125000,1397835559.4896099567413330078125000.bb08.l.png,1397835559.4896099567413330078125000.bb08.r.png
7757066.165,-364066.769,-3.142,6.611,1397835559.6146368980407714843750000,1397835559.6146368980407714843750000.bb08.l.png,1397835559.6146368980407714843750000.bb08.r.png
7757065.409,-364066.750,3.140,6.631,1397835559.7396481037139892578125000,1397835559.7396481037139892578125000.bb08.l.png,1397835559.7396481037139892578125000.bb08.r.png
7757064.613,-364066.734,3.136,6.586,1397835559.8646190166473388671875000,1397835559.8646190166473388671875000.bb08.l.png,1397835559.8646190166473388671875000.bb08.r.png
7757063.787,-364066.720,3.133,6.665,1397835559.9896459579467773437500000,1397835559.9896459579467773437500000.bb08.l.png,1397835559.9896459579467773437500000.bb08.r.png
7757062.994,-364066.683,3.127,6.698,1397835560.1146159172058105468750000,1397835560.1146159172058105468750000.bb08.l.png,1397835560.1146159172058105468750000.bb08.r.png
7757062.151,-364066.639,3.123,6.802,1397835560.2396280765533447265625000,1397835560.2396280765533447265625000.bb08.l.png,1397835560.2396280765533447265625000.bb08.r.png
7757061.282,-364066.608,3.124,6.844,1397835560.3646180629730224609375000,1397835560.3646180629730224609375000.bb08.l.png,1397835560.3646180629730224609375000.bb08.r.png
7757060.437,-364066.592,3.115,6.894,1397835560.4895820617675781250000000,1397835560.4895820617675781250000000.bb08.l.png,1397835560.4895820617675781250000000.bb08.r.png
7757059.594,-364066.544,3.111,6.909,1397835560.6146230697631835937500000,1397835560.6146230697631835937500000.bb08.l.png,1397835560.6146230697631835937500000.bb08.r.png
7757058.764,-364066.503,3.102,6.977,1397835560.7396230697631835937500000,1397835560.7396230697631835937500000.bb08.l.png,1397835560.7396230697631835937500000.bb08.r.png
7757057.880,-364066.448,3.095,7.015,1397835560.8646090030670166015625000,1397835560.8646090030670166015625000.bb08.l.png,1397835560.8646090030670166015625000.bb08.r.png
7757057.010,-364066.398,3.091,7.051,1397835560.9896249771118164062500000,1397835560.9896249771118164062500000.bb08.l.png,1397835560.9896249771118164062500000.bb08.r.png
7757056.152,-364066.351,3.087,7.141,1397835561.1146490573883056640625000,1397835561.1146490573883056640625000.bb08.l.png,1397835561.1146490573883056640625000.bb08.r.png
7757055.314,-364066.274,3.078,7.199,1397835561.2396149635314941406250000,1397835561.2396149635314941406250000.bb08.l.png,1397835561.2396149635314941406250000.bb08.r.png
7757054.404,-364066.193,3.075,7.213,1397835561.3646240234375000000000000,1397835561.3646240234375000000000000.bb08.l.png,1397835561.3646240234375000000000000.bb08.r.png
7757053.519,-364066.139,3.072,7.345,1397835561.4896280765533447265625000,1397835561.4896280765533447265625000.bb08.l.png,1397835561.4896280765533447265625000.bb08.r.png
7757052.624,-364066.065,3.065,7.332,1397835561.6146240234375000000000000,1397835561.6146240234375000000000000.bb08.l.png,1397835561.6146240234375000000000000.bb08.r.png
7757051.671,-364065.969,3.061,7.446,1397835561.7396340370178222656250000,1397835561.7396340370178222656250000.bb08.l.png,1397835561.7396340370178222656250000.bb08.r.png
7757050.720,-364065.874,3.058,7.527,1397835561.8646140098571777343750000,1397835561.8646140098571777343750000.bb08.l.png,1397835561.8646140098571777343750000.bb08.r.png
7757049.733,-364065.771,3.055,7.738,1397835561.9896349906921386718750000,1397835561.9896349906921386718750000.bb08.l.png,1397835561.9896349906921386718750000.bb08.r.png
7757048.749,-364065.684,3.057,7.662,1397835562.1145770549774169921875000,1397835562.1145770549774169921875000.bb08.l.png,1397835562.1145770549774169921875000.bb08.r.png
7757047.771,-364065.567,3.048,7.900,1397835562.2396419048309326171875000,1397835562.2396419048309326171875000.bb08.l.png,1397835562.2396419048309326171875000.bb08.r.png
7757046.756,-364065.458,3.047,7.851,1397835562.3646340370178222656250000,1397835562.3646340370178222656250000.bb08.l.png,1397835562.3646340370178222656250000.bb08.r.png
7757045.799,-364065.344,3.045,7.947,1397835562.4896268844604492187500000,1397835562.4896268844604492187500000.bb08.l.png,1397835562.4896268844604492187500000.bb08.r.png
7757044.809,-364065.231,3.042,8.033,1397835562.6146409511566162109375000,1397835562.6146409511566162109375000.bb08.l.png,1397835562.6146409511566162109375000.bb08.r.png
7757043.852,-364065.114,3.040,8.046,1397835562.7396390438079833984375000,1397835562.7396390438079833984375000.bb08.l.png,1397835562.7396390438079833984375000.bb08.r.png
7757042.863,-364065.005,3.037,8.091,1397835562.8646349906921386718750000,1397835562.8646349906921386718750000.bb08.l.png,1397835562.8646349906921386718750000.bb08.r.png
7757041.911,-364064.896,3.039,8.084,1397835562.9896368980407714843750000,1397835562.9896368980407714843750000.bb08.l.png,1397835562.9896368980407714843750000.bb08.r.png
7757040.917,-364064.774,3.035,8.116,1397835563.1146349906921386718750000,1397835563.1146349906921386718750000.bb08.l.png,1397835563.1146349906921386718750000.bb08.r.png
7757039.993,-364064.644,3.029,8.093,1397835563.2396450042724609375000000,1397835563.2396450042724609375000000.bb08.l.png,1397835563.2396450042724609375000000.bb08.r.png
7757039.010,-364064.518,3.029,8.109,1397835563.3646459579467773437500000,1397835563.3646459579467773437500000.bb08.l.png,1397835563.3646459579467773437500000.bb08.r.png
7757038.015,-364064.389,3.028,8.095,1397835563.4896500110626220703125000,1397835563.4896500110626220703125000.bb08.l.png,1397835563.4896500110626220703125000.bb08.r.png
7757037.021,-364064.270,3.028,8.138,1397835563.6146490573883056640625000,1397835563.6146490573883056640625000.bb08.l.png,1397835563.6146490573883056640625000.bb08.r.png
7757036.152,-364064.139,3.029,8.152,1397835563.7396469116210937500000000,1397835563.7396469116210937500000000.bb08.l.png,1397835563.7396469116210937500000000.bb08.r.png
7757035.171,-364064.018,3.029,8.140,1397835563.8646690845489501953125000,1397835563.8646690845489501953125000.bb08.l.png,1397835563.8646690845489501953125000.bb08.r.png
7757034.182,-364063.893,3.029,8.156,1397835563.9896740913391113281250000,1397835563.9896740913391113281250000.bb08.l.png,1397835563.9896740913391113281250000.bb08.r.png
7757033.237,-364063.763,3.028,8.188,1397835564.1146559715270996093750000,1397835564.1146559715270996093750000.bb08.l.png,1397835564.1146559715270996093750000.bb08.r.png
7757032.217,-364063.633,3.028,8.228,1397835564.2396800518035888671875000,1397835564.2396800518035888671875000.bb08.l.png,1397835564.2396800518035888671875000.bb08.r.png
7757031.215,-364063.509,3.027,8.217,1397835564.3646609783172607421875000,1397835564.3646609783172607421875000.bb08.l.png,1397835564.3646609783172607421875000.bb08.r.png
7757030.184,-364063.381,3.028,8.291,1397835564.4896008968353271484375000,1397835564.4896008968353271484375000.bb08.l.png,1397835564.4896008968353271484375000.bb08.r.png
7757029.210,-364063.233,3.024,8.334,1397835564.6146500110626220703125000,1397835564.6146500110626220703125000.bb08.l.png,1397835564.6146500110626220703125000.bb08.r.png
7757028.210,-364063.111,3.024,8.358,1397835564.7396490573883056640625000,1397835564.7396490573883056640625000.bb08.l.png,1397835564.7396490573883056640625000.bb08.r.png
7757027.169,-364062.990,3.032,8.387,1397835564.8646609783172607421875000,1397835564.8646609783172607421875000.bb08.l.png,1397835564.8646609783172607421875000.bb08.r.png
7757026.213,-364062.840,3.028,8.446,1397835564.9896600246429443359375000,1397835564.9896600246429443359375000.bb08.l.png,1397835564.9896600246429443359375000.bb08.r.png
7757025.182,-364062.715,3.027,8.450,1397835565.1146678924560546875000000,1397835565.1146678924560546875000000.bb08.l.png,1397835565.1146678924560546875000000.bb08.r.png
7757024.272,-364062.576,3.023,8.538,1397835565.2395930290222167968750000,1397835565.2395930290222167968750000.bb08.l.png,1397835565.2395930290222167968750000.bb08.r.png
7757023.275,-364062.440,3.021,8.558,1397835565.3646950721740722656250000,1397835565.3646950721740722656250000.bb08.l.png,1397835565.3646950721740722656250000.bb08.r.png
7757022.244,-364062.307,3.019,8.572,1397835565.4896240234375000000000000,1397835565.4896240234375000000000000.bb08.l.png,1397835565.4896240234375000000000000.bb08.r.png
7757021.239,-364062.178,3.020,8.619,1397835565.6147010326385498046875000,1397835565.6147010326385498046875000.bb08.l.png,1397835565.6147010326385498046875000.bb08.r.png
7757020.283,-364062.047,3.019,8.646,1397835565.7396979331970214843750000,1397835565.7396979331970214843750000.bb08.l.png,1397835565.7396979331970214843750000.bb08.r.png
7757019.302,-364061.914,3.019,8.668,1397835565.8647170066833496093750000,1397835565.8647170066833496093750000.bb08.l.png,1397835565.8647170066833496093750000.bb08.r.png
7757018.375,-364061.788,3.018,8.684,1397835565.9896640777587890625000000,1397835565.9896640777587890625000000.bb08.l.png,1397835565.9896640777587890625000000.bb08.r.png
7757017.373,-364061.649,3.018,8.720,1397835566.1146609783172607421875000,1397835566.1146609783172607421875000.bb08.l.png,1397835566.1146609783172607421875000.bb08.r.png
7757016.373,-364061.508,3.015,8.765,1397835566.2396829128265380859375000,1397835566.2396829128265380859375000.bb08.l.png,1397835566.2396829128265380859375000.bb08.r.png
7757015.330,-364061.371,3.013,8.767,1397835566.3647398948669433593750000,1397835566.3647398948669433593750000.bb08.l.png,1397835566.3647398948669433593750000.bb08.r.png
7757014.276,-364061.230,3.018,8.812,1397835566.4897160530090332031250000,1397835566.4897160530090332031250000.bb08.l.png,1397835566.4897160530090332031250000.bb08.r.png
7757013.217,-364061.094,3.016,8.859,1397835566.6147160530090332031250000,1397835566.6147160530090332031250000.bb08.l.png,1397835566.6147160530090332031250000.bb08.r.png
7757012.125,-364060.946,3.013,8.886,1397835566.7397611141204833984375000,1397835566.7397611141204833984375000.bb08.l.png,1397835566.7397611141204833984375000.bb08.r.png
7757011.035,-364060.802,3.013,8.918,1397835566.8646841049194335937500000,1397835566.8646841049194335937500000.bb08.l.png,1397835566.8646841049194335937500000.bb08.r.png
7757010.005,-364060.658,3.014,8.945,1397835566.9896988868713378906250000,1397835566.9896988868713378906250000.bb08.l.png,1397835566.9896988868713378906250000.bb08.r.png
7757008.957,-364060.517,3.013,8.960,1397835567.1147239208221435546875000,1397835567.1147239208221435546875000.bb08.l.png,1397835567.1147239208221435546875000.bb08.r.png
7757007.864,-364060.361,3.016,8.994,1397835567.2397410869598388671875000,1397835567.2397410869598388671875000.bb08.l.png,1397835567.2397410869598388671875000.bb08.r.png
7757006.860,-364060.231,3.015,9.014,1397835567.3647038936614990234375000,1397835567.3647038936614990234375000.bb08.l.png,1397835567.3647038936614990234375000.bb08.r.png
7757005.806,-364060.071,3.010,9.057,1397835567.4896290302276611328125000,1397835567.4896290302276611328125000.bb08.l.png,1397835567.4896290302276611328125000.bb08.r.png
7757004.714,-364059.932,3.011,9.093,1397835567.6146941184997558593750000,1397835567.6146941184997558593750000.bb08.l.png,1397835567.6146941184997558593750000.bb08.r.png
7757003.644,-364059.728,3.012,9.131,1397835567.7396960258483886718750000,1397835567.7396960258483886718750000.bb08.l.png,1397835567.7396960258483886718750000.bb08.r.png
7757002.559,-364059.580,3.016,9.126,1397835567.8646860122680664062500000,1397835567.8646860122680664062500000.bb08.l.png,1397835567.8646860122680664062500000.bb08.r.png
7757001.490,-364059.407,3.017,9.192,1397835567.9897379875183105468750000,1397835567.9897379875183105468750000.bb08.l.png,1397835567.9897379875183105468750000.bb08.r.png
7757000.341,-364059.245,3.014,9.210,1397835568.1147270202636718750000000,1397835568.1147270202636718750000000.bb08.l.png,1397835568.1147270202636718750000000.bb08.r.png
7756999.280,-364059.085,3.013,9.234,1397835568.2396891117095947265625000,1397835568.2396891117095947265625000.bb08.l.png,1397835568.2396891117095947265625000.bb08.r.png
7756998.194,-364058.933,3.018,9.322,1397835568.3647110462188720703125000,1397835568.3647110462188720703125000.bb08.l.png,1397835568.3647110462188720703125000.bb08.r.png
7756997.065,-364058.786,3.017,9.333,1397835568.4896910190582275390625000,1397835568.4896910190582275390625000.bb08.l.png,1397835568.4896910190582275390625000.bb08.r.png
7756995.973,-364058.626,3.010,9.405,1397835568.6147398948669433593750000,1397835568.6147398948669433593750000.bb08.l.png,1397835568.6147398948669433593750000.bb08.r.png
7756994.837,-364058.476,3.011,9.403,1397835568.7398440837860107421875000,1397835568.7398440837860107421875000.bb08.l.png,1397835568.7398440837860107421875000.bb08.r.png
7756993.699,-364058.318,3.014,9.425,1397835568.8647289276123046875000000,1397835568.8647289276123046875000000.bb08.l.png,1397835568.8647289276123046875000000.bb08.r.png
7756992.568,-364058.163,3.012,9.475,1397835568.9897251129150390625000000,1397835568.9897251129150390625000000.bb08.l.png,1397835568.9897251129150390625000000.bb08.r.png
7756991.404,-364058.002,3.013,9.479,1397835569.1147220134735107421875000,1397835569.1147220134735107421875000.bb08.l.png,1397835569.1147220134735107421875000.bb08.r.png
7756990.311,-364057.861,3.013,9.576,1397835569.2397220134735107421875000,1397835569.2397220134735107421875000.bb08.l.png,1397835569.2397220134735107421875000.bb08.r.png
7756989.129,-364057.703,3.015,9.598,1397835569.3647348880767822265625000,1397835569.3647348880767822265625000.bb08.l.png,1397835569.3647348880767822265625000.bb08.r.png
7756987.981,-364057.547,3.019,9.612,1397835569.4897320270538330078125000,1397835569.4897320270538330078125000.bb08.l.png,1397835569.4897320270538330078125000.bb08.r.png
7756986.859,-364057.378,3.015,9.652,1397835569.6147320270538330078125000,1397835569.6147320270538330078125000.bb08.l.png,1397835569.6147320270538330078125000.bb08.r.png
7756985.674,-364057.218,3.016,9.688,1397835569.7397470474243164062500000,1397835569.7397470474243164062500000.bb08.l.png,1397835569.7397470474243164062500000.bb08.r.png
7756984.516,-364057.066,3.019,9.704,1397835569.8646919727325439453125000,1397835569.8646919727325439453125000.bb08.l.png,1397835569.8646919727325439453125000.bb08.r.png
7756983.394,-364056.923,3.014,9.715,1397835569.9896690845489501953125000,1397835569.9896690845489501953125000.bb08.l.png,1397835569.9896690845489501953125000.bb08.r.png
7756982.215,-364056.766,3.014,9.764,1397835570.1146221160888671875000000,1397835570.1146221160888671875000000.bb08.l.png,1397835570.1146221160888671875000000.bb08.r.png
7756981.096,-364056.606,3.017,9.769,1397835570.2397360801696777343750000,1397835570.2397360801696777343750000.bb08.l.png,1397835570.2397360801696777343750000.bb08.r.png
7756979.944,-364056.445,3.013,9.746,1397835570.3647229671478271484375000,1397835570.3647229671478271484375000.bb08.l.png,1397835570.3647229671478271484375000.bb08.r.png
7756978.777,-364056.257,3.023,9.744,1397835570.4897260665893554687500000,1397835570.4897260665893554687500000.bb08.l.png,1397835570.4897260665893554687500000.bb08.r.png
7756977.605,-364056.065,3.018,9.746,1397835570.6147150993347167968750000,1397835570.6147150993347167968750000.bb08.l.png,1397835570.6147150993347167968750000.bb08.r.png
7756976.433,-364055.866,3.017,9.740,1397835570.7397570610046386718750000,1397835570.7397570610046386718750000.bb08.l.png,1397835570.7397570610046386718750000.bb08.r.png
7756975.353,-364055.712,3.012,9.515,1397835570.8646819591522216796875000,1397835570.8646819591522216796875000.bb08.l.png,1397835570.8646819591522216796875000.bb08.r.png
7756974.114,-364055.557,3.015,9.854,1397835570.9897050857543945312500000,1397835570.9897050857543945312500000.bb08.l.png,1397835570.9897050857543945312500000.bb08.r.png
7756972.979,-364055.408,3.019,9.693,1397835571.1147260665893554687500000,1397835571.1147260665893554687500000.bb08.l.png,1397835571.1147260665893554687500000.bb08.r.png
7756971.810,-364055.240,3.015,9.650,1397835571.2397050857543945312500000,1397835571.2397050857543945312500000.bb08.l.png,1397835571.2397050857543945312500000.bb08.r.png
7756970.653,-364055.086,3.015,9.582,1397835571.3647279739379882812500000,1397835571.3647279739379882812500000.bb08.l.png,1397835571.3647279739379882812500000.bb08.r.png
7756969.489,-364054.923,3.016,9.630,1397835571.4897239208221435546875000,1397835571.4897239208221435546875000.bb08.l.png,1397835571.4897239208221435546875000.bb08.r.png
7756968.344,-364054.773,3.014,9.486,1397835571.6147429943084716796875000,1397835571.6147429943084716796875000.bb08.l.png,1397835571.6147429943084716796875000.bb08.r.png
7756967.164,-364054.612,3.012,9.535,1397835571.7397189140319824218750000,1397835571.7397189140319824218750000.bb08.l.png,1397835571.7397189140319824218750000.bb08.r.png
7756966.038,-364054.448,3.021,9.475,1397835571.8647470474243164062500000,1397835571.8647470474243164062500000.bb08.l.png,1397835571.8647470474243164062500000.bb08.r.png
7756964.853,-364054.297,3.016,9.524,1397835571.9897038936614990234375000,1397835571.9897038936614990234375000.bb08.l.png,1397835571.9897038936614990234375000.bb08.r.png
7756963.706,-364054.153,3.013,9.371,1397835572.1147489547729492187500000,1397835572.1147489547729492187500000.bb08.l.png,1397835572.1147489547729492187500000.bb08.r.png
7756962.562,-364053.990,3.013,9.470,1397835572.2397499084472656250000000,1397835572.2397499084472656250000000.bb08.l.png,1397835572.2397499084472656250000000.bb08.r.png
7756961.533,-364053.838,3.016,9.394,1397835572.3647360801696777343750000,1397835572.3647360801696777343750000.bb08.l.png,1397835572.3647360801696777343750000.bb08.r.png
7756960.393,-364053.685,3.024,9.333,1397835572.4897611141204833984375000,1397835572.4897611141204833984375000.bb08.l.png,1397835572.4897611141204833984375000.bb08.r.png
7756959.263,-364053.531,3.017,9.306,1397835572.6147189140319824218750000,1397835572.6147189140319824218750000.bb08.l.png,1397835572.6147189140319824218750000.bb08.r.png
7756958.103,-364053.374,3.022,9.275,1397835572.7396709918975830078125000,1397835572.7396709918975830078125000.bb08.l.png,1397835572.7396709918975830078125000.bb08.r.png
7756956.993,-364053.234,3.022,9.252,1397835572.8647379875183105468750000,1397835572.8647379875183105468750000.bb08.l.png,1397835572.8647379875183105468750000.bb08.r.png
7756955.892,-364053.068,3.024,9.189,1397835572.9897658824920654296875000,1397835572.9897658824920654296875000.bb08.l.png,1397835572.9897658824920654296875000.bb08.r.png
7756954.747,-364052.931,3.026,9.178,1397835573.1147449016571044921875000,1397835573.1147449016571044921875000.bb08.l.png,1397835573.1147449016571044921875000.bb08.r.png
7756953.630,-364052.764,3.029,9.151,1397835573.2397730350494384765625000,1397835573.2397730350494384765625000.bb08.l.png,1397835573.2397730350494384765625000.bb08.r.png
7756952.535,-364052.628,3.024,9.124,1397835573.3647580146789550781250000,1397835573.3647580146789550781250000.bb08.l.png,1397835573.3647580146789550781250000.bb08.r.png
7756951.421,-364052.489,3.027,9.086,1397835573.4897708892822265625000000,1397835573.4897708892822265625000000.bb08.l.png,1397835573.4897708892822265625000000.bb08.r.png
7756950.370,-364052.350,3.029,9.084,1397835573.6147840023040771484375000,1397835573.6147840023040771484375000.bb08.l.png,1397835573.6147840023040771484375000.bb08.r.png
7756949.301,-364052.221,3.030,9.019,1397835573.7397789955139160156250000,1397835573.7397789955139160156250000.bb08.l.png,1397835573.7397789955139160156250000.bb08.r.png
7756948.165,-364052.077,3.030,8.998,1397835573.8646860122680664062500000,1397835573.8646860122680664062500000.bb08.l.png,1397835573.8646860122680664062500000.bb08.r.png
7756947.118,-364051.943,3.027,8.974,1397835573.9897530078887939453125000,1397835573.9897530078887939453125000.bb08.l.png,1397835573.9897530078887939453125000.bb08.r.png
7756946.022,-364051.807,3.031,8.942,1397835574.1147530078887939453125000,1397835574.1147530078887939453125000.bb08.l.png,1397835574.1147530078887939453125000.bb08.r.png
7756945.040,-364051.673,3.034,8.888,1397835574.2397170066833496093750000,1397835574.2397170066833496093750000.bb08.l.png,1397835574.2397170066833496093750000.bb08.r.png
7756943.949,-364051.552,3.031,8.884,1397835574.3648090362548828125000000,1397835574.3648090362548828125000000.bb08.l.png,1397835574.3648090362548828125000000.bb08.r.png
7756942.954,-364051.427,3.032,8.855,1397835574.4896500110626220703125000,1397835574.4896500110626220703125000.bb08.l.png,1397835574.4896500110626220703125000.bb08.r.png
7756941.895,-364051.290,3.028,8.796,1397835574.6147611141204833984375000,1397835574.6147611141204833984375000.bb08.l.png,1397835574.6147611141204833984375000.bb08.r.png
7756940.837,-364051.171,3.030,8.790,1397835574.7398450374603271484375000,1397835574.7398450374603271484375000.bb08.l.png,1397835574.7398450374603271484375000.bb08.r.png
7756939.783,-364051.044,3.032,8.787,1397835574.8647940158843994140625000,1397835574.8647940158843994140625000.bb08.l.png,1397835574.8647940158843994140625000.bb08.r.png
7756938.811,-364050.921,3.033,8.745,1397835574.9897820949554443359375000,1397835574.9897820949554443359375000.bb08.l.png,1397835574.9897820949554443359375000.bb08.r.png
7756937.778,-364050.789,3.037,8.711,1397835575.1147499084472656250000000,1397835575.1147499084472656250000000.bb08.l.png,1397835575.1147499084472656250000000.bb08.r.png
7756936.763,-364050.676,3.034,8.673,1397835575.2397921085357666015625000,1397835575.2397921085357666015625000.bb08.l.png,1397835575.2397921085357666015625000.bb08.r.png
7756935.734,-364050.570,3.038,8.661,1397835575.3647990226745605468750000,1397835575.3647990226745605468750000.bb08.l.png,1397835575.3647990226745605468750000.bb08.r.png
7756934.687,-364050.435,3.039,8.626,1397835575.4897909164428710937500000,1397835575.4897909164428710937500000.bb08.l.png,1397835575.4897909164428710937500000.bb08.r.png
7756933.669,-364050.312,3.035,8.599,1397835575.6148209571838378906250000,1397835575.6148209571838378906250000.bb08.l.png,1397835575.6148209571838378906250000.bb08.r.png
7756932.650,-364050.168,3.034,8.538,1397835575.7398099899291992187500000,1397835575.7398099899291992187500000.bb08.l.png,1397835575.7398099899291992187500000.bb08.r.png
7756931.655,-364050.048,3.033,8.551,1397835575.8648099899291992187500000,1397835575.8648099899291992187500000.bb08.l.png,1397835575.8648099899291992187500000.bb08.r.png
7756930.642,-364049.950,3.034,8.509,1397835575.9897820949554443359375000,1397835575.9897820949554443359375000.bb08.l.png,1397835575.9897820949554443359375000.bb08.r.png
7756929.725,-364049.840,3.037,8.489,1397835576.1148281097412109375000000,1397835576.1148281097412109375000000.bb08.l.png,1397835576.1148281097412109375000000.bb08.r.png
7756928.764,-364049.688,3.032,8.453,1397835576.2397680282592773437500000,1397835576.2397680282592773437500000.bb08.l.png,1397835576.2397680282592773437500000.bb08.r.png
7756927.763,-364049.561,3.032,8.430,1397835576.3648259639739990234375000,1397835576.3648259639739990234375000.bb08.l.png,1397835576.3648259639739990234375000.bb08.r.png
7756926.682,-364049.441,3.034,8.408,1397835576.4898219108581542968750000,1397835576.4898219108581542968750000.bb08.l.png,1397835576.4898219108581542968750000.bb08.r.png
7756925.670,-364049.313,3.029,8.361,1397835576.6147561073303222656250000,1397835576.6147561073303222656250000.bb08.l.png,1397835576.6147561073303222656250000.bb08.r.png
