x, y, theta, v, timestamp, left_img, right_img
7757382.177,-364094.655,-2.911,8.990,1472823651.2521669864654541015625000,1472823651.2521669864654541015625000.bb08.l.png,1472823651.2521669864654541015625000.bb08.r.png
7757381.435,-364094.805,-2.911,8.846,1472823651.3377530574798583984375000,1472823651.3377530574798583984375000.bb08.l.png,1472823651.3377530574798583984375000.bb08.r.png
7757380.712,-364094.975,-2.913,8.774,1472823651.4220249652862548828125000,1472823651.4220249652862548828125000.bb08.l.png,1472823651.4220249652862548828125000.bb08.r.png
7757380.042,-364095.121,-2.910,8.586,1472823651.5071790218353271484375000,1472823651.5071790218353271484375000.bb08.l.png,1472823651.5071790218353271484375000.bb08.r.png
7757379.356,-364095.274,-2.914,8.456,1472823651.5909130573272705078125000,1472823651.5909130573272705078125000.bb08.l.png,1472823651.5909130573272705078125000.bb08.r.png
7757378.659,-364095.441,-2.915,8.375,1472823651.6761670112609863281250000,1472823651.6761670112609863281250000.bb08.l.png,1472823651.6761670112609863281250000.bb08.r.png
7757377.982,-364095.614,-2.919,8.258,1472823651.7620019912719726562500000,1472823651.7620019912719726562500000.bb08.l.png,1472823651.7620019912719726562500000.bb08.r.png
7757377.315,-364095.768,-2.922,8.063,1472823651.8467938899993896484375000,1472823651.8467938899993896484375000.bb08.l.png,1472823651.8467938899993896484375000.bb08.r.png
7757376.654,-364095.891,-2.924,7.929,1472823651.9340789318084716796875000,1472823651.9340789318084716796875000.bb08.l.png,1472823651.9340789318084716796875000.bb08.r.png
7757375.982,-364096.031,-2.923,7.853,1472823652.0208919048309326171875000,1472823652.0208919048309326171875000.bb08.l.png,1472823652.0208919048309326171875000.bb08.r.png
7757375.337,-364096.144,-2.925,7.764,1472823652.1061050891876220703125000,1472823652.1061050891876220703125000.bb08.l.png,1472823652.1061050891876220703125000.bb08.r.png
7757374.649,-364096.294,-2.930,7.550,1472823652.2006480693817138671875000,1472823652.2006480693817138671875000.bb08.l.png,1472823652.2006480693817138671875000.bb08.r.png
7757374.004,-364096.421,-2.932,7.470,1472823652.2896420955657958984375000,1472823652.2896420955657958984375000.bb08.l.png,1472823652.2896420955657958984375000.bb08.r.png
7757373.388,-364096.546,-2.934,7.358,1472823652.3755478858947753906250000,1472823652.3755478858947753906250000.bb08.l.png,1472823652.3755478858947753906250000.bb08.r.png
7757372.820,-364096.668,-2.935,7.167,1472823652.4589109420776367187500000,1472823652.4589109420776367187500000.bb08.l.png,1472823652.4589109420776367187500000.bb08.r.png
7757372.229,-364096.784,-2.940,7.048,1472823652.5425620079040527343750000,1472823652.5425620079040527343750000.bb08.l.png,1472823652.5425620079040527343750000.bb08.r.png
7757371.640,-364096.908,-2.940,7.010,1472823652.6263189315795898437500000,1472823652.6263189315795898437500000.bb08.l.png,1472823652.6263189315795898437500000.bb08.r.png
7757371.076,-364097.010,-2.939,6.817,1472823652.7101430892944335937500000,1472823652.7101430892944335937500000.bb08.l.png,1472823652.7101430892944335937500000.bb08.r.png
7757370.505,-364097.118,-2.942,6.684,1472823652.7970929145812988281250000,1472823652.7970929145812988281250000.bb08.l.png,1472823652.7970929145812988281250000.bb08.r.png
7757369.926,-364097.208,-2.944,6.548,1472823652.8817501068115234375000000,1472823652.8817501068115234375000000.bb08.l.png,1472823652.8817501068115234375000000.bb08.r.png
7757369.372,-364097.328,-2.943,6.486,1472823652.9684638977050781250000000,1472823652.9684638977050781250000000.bb08.l.png,1472823652.9684638977050781250000000.bb08.r.png
7757368.839,-364097.412,-2.946,6.298,1472823653.0530879497528076171875000,1472823653.0530879497528076171875000.bb08.l.png,1472823653.0530879497528076171875000.bb08.r.png
7757368.369,-364097.501,-2.953,6.158,1472823653.1396899223327636718750000,1472823653.1396899223327636718750000.bb08.l.png,1472823653.1396899223327636718750000.bb08.r.png
7757367.837,-364097.603,-2.954,6.096,1472823653.2293848991394042968750000,1472823653.2293848991394042968750000.bb08.l.png,1472823653.2293848991394042968750000.bb08.r.png
7757367.328,-364097.690,-2.953,5.983,1472823653.3173890113830566406250000,1472823653.3173890113830566406250000.bb08.l.png,1472823653.3173890113830566406250000.bb08.r.png
7757366.872,-364097.771,-2.957,5.850,1472823653.4041268825531005859375000,1472823653.4041268825531005859375000.bb08.l.png,1472823653.4041268825531005859375000.bb08.r.png
7757366.381,-364097.859,-2.954,5.676,1472823653.4927709102630615234375000,1472823653.4927709102630615234375000.bb08.l.png,1472823653.4927709102630615234375000.bb08.r.png
7757365.910,-364097.958,-2.953,5.655,1472823653.5783169269561767578125000,1472823653.5783169269561767578125000.bb08.l.png,1472823653.5783169269561767578125000.bb08.r.png
7757365.429,-364098.044,-2.956,5.484,1472823653.6705958843231201171875000,1472823653.6705958843231201171875000.bb08.l.png,1472823653.6705958843231201171875000.bb08.r.png
7757364.973,-364098.105,-2.956,5.308,1472823653.7597808837890625000000000,1472823653.7597808837890625000000000.bb08.l.png,1472823653.7597808837890625000000000.bb08.r.png
7757364.488,-364098.197,-2.956,5.214,1472823653.8561789989471435546875000,1472823653.8561789989471435546875000.bb08.l.png,1472823653.8561789989471435546875000.bb08.r.png
7757364.007,-364098.289,-2.958,5.054,1472823653.9532899856567382812500000,1472823653.9532899856567382812500000.bb08.l.png,1472823653.9532899856567382812500000.bb08.r.png
7757363.598,-364098.361,-2.957,4.915,1472823654.0425379276275634765625000,1472823654.0425379276275634765625000.bb08.l.png,1472823654.0425379276275634765625000.bb08.r.png
7757363.159,-364098.434,-2.955,4.826,1472823654.1290659904479980468750000,1472823654.1290659904479980468750000.bb08.l.png,1472823654.1290659904479980468750000.bb08.r.png
7757362.685,-364098.517,-2.956,4.708,1472823654.2321500778198242187500000,1472823654.2321500778198242187500000.bb08.l.png,1472823654.2321500778198242187500000.bb08.r.png
7757362.279,-364098.595,-2.956,4.552,1472823654.3244481086730957031250000,1472823654.3244481086730957031250000.bb08.l.png,1472823654.3244481086730957031250000.bb08.r.png
7757361.891,-364098.657,-2.958,4.404,1472823654.4200749397277832031250000,1472823654.4200749397277832031250000.bb08.l.png,1472823654.4200749397277832031250000.bb08.r.png
7757361.482,-364098.733,-2.958,4.404,1472823654.5144140720367431640625000,1472823654.5144140720367431640625000.bb08.l.png,1472823654.5144140720367431640625000.bb08.r.png
7757361.134,-364098.785,-2.962,4.188,1472823654.6020600795745849609375000,1472823654.6020600795745849609375000.bb08.l.png,1472823654.6020600795745849609375000.bb08.r.png
7757360.724,-364098.854,-2.963,4.145,1472823654.6973819732666015625000000,1472823654.6973819732666015625000000.bb08.l.png,1472823654.6973819732666015625000000.bb08.r.png
7757360.330,-364098.921,-2.963,4.116,1472823654.7922930717468261718750000,1472823654.7922930717468261718750000.bb08.l.png,1472823654.7922930717468261718750000.bb08.r.png
7757359.950,-364098.977,-2.965,4.097,1472823654.8833549022674560546875000,1472823654.8833549022674560546875000.bb08.l.png,1472823654.8833549022674560546875000.bb08.r.png
7757359.589,-364099.036,-2.966,4.075,1472823654.9707911014556884765625000,1472823654.9707911014556884765625000.bb08.l.png,1472823654.9707911014556884765625000.bb08.r.png
7757359.260,-364099.092,-2.966,4.083,1472823655.0583319664001464843750000,1472823655.0583319664001464843750000.bb08.l.png,1472823655.0583319664001464843750000.bb08.r.png
7757358.948,-364099.146,-2.969,4.072,1472823655.1458899974822998046875000,1472823655.1458899974822998046875000.bb08.l.png,1472823655.1458899974822998046875000.bb08.r.png
7757358.636,-364099.201,-2.969,4.009,1472823655.2299649715423583984375000,1472823655.2299649715423583984375000.bb08.l.png,1472823655.2299649715423583984375000.bb08.r.png
7757358.296,-364099.258,-2.970,3.939,1472823655.3195819854736328125000000,1472823655.3195819854736328125000000.bb08.l.png,1472823655.3195819854736328125000000.bb08.r.png
7757358.009,-364099.296,-2.972,3.815,1472823655.4083819389343261718750000,1472823655.4083819389343261718750000.bb08.l.png,1472823655.4083819389343261718750000.bb08.r.png
7757357.730,-364099.342,-2.972,3.753,1472823655.4946889877319335937500000,1472823655.4946889877319335937500000.bb08.l.png,1472823655.4946889877319335937500000.bb08.r.png
7757357.438,-364099.382,-2.973,3.521,1472823655.5784540176391601562500000,1472823655.5784540176391601562500000.bb08.l.png,1472823655.5784540176391601562500000.bb08.r.png
7757357.144,-364099.432,-2.974,3.521,1472823655.6665639877319335937500000,1472823655.6665639877319335937500000.bb08.l.png,1472823655.6665639877319335937500000.bb08.r.png
7757356.802,-364099.491,-2.975,3.761,1472823655.7543439865112304687500000,1472823655.7543439865112304687500000.bb08.l.png,1472823655.7543439865112304687500000.bb08.r.png
7757356.430,-364099.554,-2.976,3.863,1472823655.8412559032440185546875000,1472823655.8412559032440185546875000.bb08.l.png,1472823655.8412559032440185546875000.bb08.r.png
7757356.071,-364099.616,-2.976,3.943,1472823655.9273190498352050781250000,1472823655.9273190498352050781250000.bb08.l.png,1472823655.9273190498352050781250000.bb08.r.png
7757355.673,-364099.677,-2.975,4.000,1472823656.0145499706268310546875000,1472823656.0145499706268310546875000.bb08.l.png,1472823656.0145499706268310546875000.bb08.r.png
7757355.352,-364099.723,-2.977,3.949,1472823656.1008939743041992187500000,1472823656.1008939743041992187500000.bb08.l.png,1472823656.1008939743041992187500000.bb08.r.png
7757355.010,-364099.770,-2.978,4.187,1472823656.1875178813934326171875000,1472823656.1875178813934326171875000.bb08.l.png,1472823656.1875178813934326171875000.bb08.r.png
7757354.655,-364099.818,-2.978,4.259,1472823656.2740619182586669921875000,1472823656.2740619182586669921875000.bb08.l.png,1472823656.2740619182586669921875000.bb08.r.png
7757354.294,-364099.890,-2.980,4.452,1472823656.3582870960235595703125000,1472823656.3582870960235595703125000.bb08.l.png,1472823656.3582870960235595703125000.bb08.r.png
7757353.958,-364099.933,-2.981,4.410,1472823656.4419879913330078125000000,1472823656.4419879913330078125000000.bb08.l.png,1472823656.4419879913330078125000000.bb08.r.png
7757353.586,-364099.988,-2.983,4.583,1472823656.5253849029541015625000000,1472823656.5253849029541015625000000.bb08.l.png,1472823656.5253849029541015625000000.bb08.r.png
7757353.266,-364100.044,-2.984,4.472,1472823656.6091890335083007812500000,1472823656.6091890335083007812500000.bb08.l.png,1472823656.6091890335083007812500000.bb08.r.png
7757352.909,-364100.110,-2.987,4.662,1472823656.6928360462188720703125000,1472823656.6928360462188720703125000.bb08.l.png,1472823656.6928360462188720703125000.bb08.r.png
7757352.523,-364100.154,-2.990,4.813,1472823656.7764010429382324218750000,1472823656.7764010429382324218750000.bb08.l.png,1472823656.7764010429382324218750000.bb08.r.png
7757352.123,-364100.213,-2.992,4.813,1472823656.8603069782257080078125000,1472823656.8603069782257080078125000.bb08.l.png,1472823656.8603069782257080078125000.bb08.r.png
7757351.700,-364100.273,-2.995,4.939,1472823656.9442698955535888671875000,1472823656.9442698955535888671875000.bb08.l.png,1472823656.9442698955535888671875000.bb08.r.png
7757351.323,-364100.325,-2.999,4.985,1472823657.0278429985046386718750000,1472823657.0278429985046386718750000.bb08.l.png,1472823657.0278429985046386718750000.bb08.r.png
7757350.929,-364100.385,-3.001,5.026,1472823657.1125700473785400390625000,1472823657.1125700473785400390625000.bb08.l.png,1472823657.1125700473785400390625000.bb08.r.png
7757350.498,-364100.433,-3.006,5.104,1472823657.1980719566345214843750000,1472823657.1980719566345214843750000.bb08.l.png,1472823657.1980719566345214843750000.bb08.r.png
7757350.091,-364100.486,-3.011,5.247,1472823657.2824349403381347656250000,1472823657.2824349403381347656250000.bb08.l.png,1472823657.2824349403381347656250000.bb08.r.png
7757349.671,-364100.548,-3.014,5.290,1472823657.3667550086975097656250000,1472823657.3667550086975097656250000.bb08.l.png,1472823657.3667550086975097656250000.bb08.r.png
7757349.241,-364100.599,-3.018,5.418,1472823657.4514710903167724609375000,1472823657.4514710903167724609375000.bb08.l.png,1472823657.4514710903167724609375000.bb08.r.png
7757348.781,-364100.651,-3.023,5.462,1472823657.5364489555358886718750000,1472823657.5364489555358886718750000.bb08.l.png,1472823657.5364489555358886718750000.bb08.r.png
7757348.329,-364100.697,-3.025,5.521,1472823657.6215519905090332031250000,1472823657.6215519905090332031250000.bb08.l.png,1472823657.6215519905090332031250000.bb08.r.png
7757347.771,-364100.784,-3.030,5.621,1472823657.7252030372619628906250000,1472823657.7252030372619628906250000.bb08.l.png,1472823657.7252030372619628906250000.bb08.r.png
7757347.296,-364100.833,-3.034,5.769,1472823657.8090159893035888671875000,1472823657.8090159893035888671875000.bb08.l.png,1472823657.8090159893035888671875000.bb08.r.png
7757346.832,-364100.869,-3.038,5.768,1472823657.8926789760589599609375000,1472823657.8926789760589599609375000.bb08.l.png,1472823657.8926789760589599609375000.bb08.r.png
7757346.357,-364100.913,-3.043,5.889,1472823657.9763751029968261718750000,1472823657.9763751029968261718750000.bb08.l.png,1472823657.9763751029968261718750000.bb08.r.png
7757345.863,-364100.964,-3.044,5.942,1472823658.0606729984283447265625000,1472823658.0606729984283447265625000.bb08.l.png,1472823658.0606729984283447265625000.bb08.r.png
7757345.352,-364100.989,-3.047,6.062,1472823658.1463530063629150390625000,1472823658.1463530063629150390625000.bb08.l.png,1472823658.1463530063629150390625000.bb08.r.png
7757344.858,-364100.990,-3.053,6.136,1472823658.2311780452728271484375000,1472823658.2311780452728271484375000.bb08.l.png,1472823658.2311780452728271484375000.bb08.r.png
7757344.333,-364101.022,-3.055,6.173,1472823658.3159279823303222656250000,1472823658.3159279823303222656250000.bb08.l.png,1472823658.3159279823303222656250000.bb08.r.png
7757343.817,-364101.063,-3.063,6.277,1472823658.4048149585723876953125000,1472823658.4048149585723876953125000.bb08.l.png,1472823658.4048149585723876953125000.bb08.r.png
7757343.170,-364101.113,-3.066,6.334,1472823658.5103418827056884765625000,1472823658.5103418827056884765625000.bb08.l.png,1472823658.5103418827056884765625000.bb08.r.png
7757342.626,-364101.155,-3.070,6.445,1472823658.5965878963470458984375000,1472823658.5965878963470458984375000.bb08.l.png,1472823658.5965878963470458984375000.bb08.r.png
7757342.044,-364101.201,-3.077,6.478,1472823658.6905488967895507812500000,1472823658.6905488967895507812500000.bb08.l.png,1472823658.6905488967895507812500000.bb08.r.png
7757341.489,-364101.239,-3.081,6.560,1472823658.7786920070648193359375000,1472823658.7786920070648193359375000.bb08.l.png,1472823658.7786920070648193359375000.bb08.r.png
7757340.909,-364101.262,-3.084,6.612,1472823658.8681919574737548828125000,1472823658.8681919574737548828125000.bb08.l.png,1472823658.8681919574737548828125000.bb08.r.png
7757340.318,-364101.290,-3.092,6.743,1472823658.9554591178894042968750000,1472823658.9554591178894042968750000.bb08.l.png,1472823658.9554591178894042968750000.bb08.r.png
7757339.801,-364101.313,-3.096,6.778,1472823659.0398879051208496093750000,1472823659.0398879051208496093750000.bb08.l.png,1472823659.0398879051208496093750000.bb08.r.png
7757339.239,-364101.326,-3.098,6.815,1472823659.1241090297698974609375000,1472823659.1241090297698974609375000.bb08.l.png,1472823659.1241090297698974609375000.bb08.r.png
7757338.670,-364101.334,-3.105,6.916,1472823659.2078990936279296875000000,1472823659.2078990936279296875000000.bb08.l.png,1472823659.2078990936279296875000000.bb08.r.png
7757338.105,-364101.356,-3.109,6.983,1472823659.2920711040496826171875000,1472823659.2920711040496826171875000.bb08.l.png,1472823659.2920711040496826171875000.bb08.r.png
7757337.354,-364101.363,-3.117,7.031,1472823659.4007339477539062500000000,1472823659.4007339477539062500000000.bb08.l.png,1472823659.4007339477539062500000000.bb08.r.png
7757336.656,-364101.367,-3.123,7.100,1472823659.5040578842163085937500000,1472823659.5040578842163085937500000.bb08.l.png,1472823659.5040578842163085937500000.bb08.r.png
7757335.943,-364101.375,-3.129,7.133,1472823659.6086039543151855468750000,1472823659.6086039543151855468750000.bb08.l.png,1472823659.6086039543151855468750000.bb08.r.png
7757335.348,-364101.385,-3.134,7.191,1472823659.6937360763549804687500000,1472823659.6937360763549804687500000.bb08.l.png,1472823659.6937360763549804687500000.bb08.r.png
7757334.762,-364101.390,-3.140,7.234,1472823659.7773540019989013671875000,1472823659.7773540019989013671875000.bb08.l.png,1472823659.7773540019989013671875000.bb08.r.png
7757334.168,-364101.390,3.141,7.234,1472823659.8604779243469238281250000,1472823659.8604779243469238281250000.bb08.l.png,1472823659.8604779243469238281250000.bb08.r.png
7757333.591,-364101.387,3.138,7.257,1472823659.9434690475463867187500000,1472823659.9434690475463867187500000.bb08.l.png,1472823659.9434690475463867187500000.bb08.r.png
7757333.015,-364101.369,3.132,7.267,1472823660.0262260437011718750000000,1472823660.0262260437011718750000000.bb08.l.png,1472823660.0262260437011718750000000.bb08.r.png
7757332.394,-364101.356,3.129,7.303,1472823660.1115310192108154296875000,1472823660.1115310192108154296875000.bb08.l.png,1472823660.1115310192108154296875000.bb08.r.png
7757331.786,-364101.336,3.120,7.332,1472823660.1963789463043212890625000,1472823660.1963789463043212890625000.bb08.l.png,1472823660.1963789463043212890625000.bb08.r.png
7757331.188,-364101.313,3.118,7.334,1472823660.2797229290008544921875000,1472823660.2797229290008544921875000.bb08.l.png,1472823660.2797229290008544921875000.bb08.r.png
7757330.581,-364101.286,3.115,7.310,1472823660.3631370067596435546875000,1472823660.3631370067596435546875000.bb08.l.png,1472823660.3631370067596435546875000.bb08.r.png
7757329.992,-364101.259,3.112,7.297,1472823660.4464490413665771484375000,1472823660.4464490413665771484375000.bb08.l.png,1472823660.4464490413665771484375000.bb08.r.png
7757329.379,-364101.232,3.106,7.299,1472823660.5300080776214599609375000,1472823660.5300080776214599609375000.bb08.l.png,1472823660.5300080776214599609375000.bb08.r.png
7757328.785,-364101.203,3.105,7.274,1472823660.6145370006561279296875000,1472823660.6145370006561279296875000.bb08.l.png,1472823660.6145370006561279296875000.bb08.r.png
7757328.202,-364101.167,3.101,7.283,1472823660.6982049942016601562500000,1472823660.6982049942016601562500000.bb08.l.png,1472823660.6982049942016601562500000.bb08.r.png
7757327.595,-364101.141,3.096,7.290,1472823660.7828030586242675781250000,1472823660.7828030586242675781250000.bb08.l.png,1472823660.7828030586242675781250000.bb08.r.png
7757326.981,-364101.109,3.096,7.287,1472823660.8674480915069580078125000,1472823660.8674480915069580078125000.bb08.l.png,1472823660.8674480915069580078125000.bb08.r.png
7757326.346,-364101.063,3.093,7.250,1472823660.9580709934234619140625000,1472823660.9580709934234619140625000.bb08.l.png,1472823660.9580709934234619140625000.bb08.r.png
7757325.733,-364101.024,3.092,7.245,1472823661.0450820922851562500000000,1472823661.0450820922851562500000000.bb08.l.png,1472823661.0450820922851562500000000.bb08.r.png
7757325.122,-364100.996,3.089,7.247,1472823661.1309518814086914062500000,1472823661.1309518814086914062500000.bb08.l.png,1472823661.1309518814086914062500000.bb08.r.png
7757324.504,-364100.965,3.089,7.236,1472823661.2178239822387695312500000,1472823661.2178239822387695312500000.bb08.l.png,1472823661.2178239822387695312500000.bb08.r.png
7757323.939,-364100.926,3.089,7.189,1472823661.3011391162872314453125000,1472823661.3011391162872314453125000.bb08.l.png,1472823661.3011391162872314453125000.bb08.r.png
7757323.339,-364100.878,3.089,7.195,1472823661.3842580318450927734375000,1472823661.3842580318450927734375000.bb08.l.png,1472823661.3842580318450927734375000.bb08.r.png
7757322.731,-364100.836,3.089,7.186,1472823661.4685800075531005859375000,1472823661.4685800075531005859375000.bb08.l.png,1472823661.4685800075531005859375000.bb08.r.png
7757322.074,-364100.819,3.089,7.155,1472823661.5629560947418212890625000,1472823661.5629560947418212890625000.bb08.l.png,1472823661.5629560947418212890625000.bb08.r.png
7757321.461,-364100.773,3.089,7.051,1472823661.6483209133148193359375000,1472823661.6483209133148193359375000.bb08.l.png,1472823661.6483209133148193359375000.bb08.r.png
7757320.892,-364100.736,3.090,6.987,1472823661.7322499752044677734375000,1472823661.7322499752044677734375000.bb08.l.png,1472823661.7322499752044677734375000.bb08.r.png
7757320.306,-364100.699,3.088,6.902,1472823661.8168981075286865234375000,1472823661.8168981075286865234375000.bb08.l.png,1472823661.8168981075286865234375000.bb08.r.png
7757319.744,-364100.651,3.087,6.770,1472823661.9012770652770996093750000,1472823661.9012770652770996093750000.bb08.l.png,1472823661.9012770652770996093750000.bb08.r.png
7757319.192,-364100.595,3.089,6.697,1472823661.9848930835723876953125000,1472823661.9848930835723876953125000.bb08.l.png,1472823661.9848930835723876953125000.bb08.r.png
7757318.631,-364100.571,3.088,6.626,1472823662.0699310302734375000000000,1472823662.0699310302734375000000000.bb08.l.png,1472823662.0699310302734375000000000.bb08.r.png
7757318.093,-364100.540,3.086,6.511,1472823662.1578109264373779296875000,1472823662.1578109264373779296875000.bb08.l.png,1472823662.1578109264373779296875000.bb08.r.png
7757317.546,-364100.509,3.087,6.426,1472823662.2424030303955078125000000,1472823662.2424030303955078125000000.bb08.l.png,1472823662.2424030303955078125000000.bb08.r.png
7757317.028,-364100.472,3.087,6.307,1472823662.3258600234985351562500000,1472823662.3258600234985351562500000.bb08.l.png,1472823662.3258600234985351562500000.bb08.r.png
7757316.499,-364100.442,3.086,6.201,1472823662.4095640182495117187500000,1472823662.4095640182495117187500000.bb08.l.png,1472823662.4095640182495117187500000.bb08.r.png
7757315.989,-364100.408,3.085,6.100,1472823662.4926719665527343750000000,1472823662.4926719665527343750000000.bb08.l.png,1472823662.4926719665527343750000000.bb08.r.png
7757315.494,-364100.372,3.085,5.950,1472823662.5763199329376220703125000,1472823662.5763199329376220703125000.bb08.l.png,1472823662.5763199329376220703125000.bb08.r.png
7757314.988,-364100.337,3.085,5.887,1472823662.6627199649810791015625000,1472823662.6627199649810791015625000.bb08.l.png,1472823662.6627199649810791015625000.bb08.r.png
7757314.496,-364100.317,3.085,5.751,1472823662.7492001056671142578125000,1472823662.7492001056671142578125000.bb08.l.png,1472823662.7492001056671142578125000.bb08.r.png
7757314.031,-364100.283,3.082,5.581,1472823662.8339819908142089843750000,1472823662.8339819908142089843750000.bb08.l.png,1472823662.8339819908142089843750000.bb08.r.png
7757313.586,-364100.253,3.083,5.473,1472823662.9177289009094238281250000,1472823662.9177289009094238281250000.bb08.l.png,1472823662.9177289009094238281250000.bb08.r.png
7757313.150,-364100.221,3.081,5.293,1472823663.0009779930114746093750000,1472823663.0009779930114746093750000.bb08.l.png,1472823663.0009779930114746093750000.bb08.r.png
7757312.696,-364100.186,3.081,5.098,1472823663.0938899517059326171875000,1472823663.0938899517059326171875000.bb08.l.png,1472823663.0938899517059326171875000.bb08.r.png
7757312.259,-364100.154,3.081,4.998,1472823663.1817679405212402343750000,1472823663.1817679405212402343750000.bb08.l.png,1472823663.1817679405212402343750000.bb08.r.png
7757311.834,-364100.124,3.080,4.864,1472823663.2713229656219482421875000,1472823663.2713229656219482421875000.bb08.l.png,1472823663.2713229656219482421875000.bb08.r.png
7757311.435,-364100.102,3.079,4.673,1472823663.3572959899902343750000000,1472823663.3572959899902343750000000.bb08.l.png,1472823663.3572959899902343750000000.bb08.r.png
7757311.065,-364100.070,3.079,4.489,1472823663.4409968852996826171875000,1472823663.4409968852996826171875000.bb08.l.png,1472823663.4409968852996826171875000.bb08.r.png
7757310.721,-364100.042,3.078,4.298,1472823663.5254518985748291015625000,1472823663.5254518985748291015625000.bb08.l.png,1472823663.5254518985748291015625000.bb08.r.png
7757310.374,-364100.019,3.078,4.246,1472823663.6091771125793457031250000,1472823663.6091771125793457031250000.bb08.l.png,1472823663.6091771125793457031250000.bb08.r.png
7757310.035,-364100.000,3.077,4.156,1472823663.6927249431610107421875000,1472823663.6927249431610107421875000.bb08.l.png,1472823663.6927249431610107421875000.bb08.r.png
7757309.694,-364099.971,3.077,4.135,1472823663.7764821052551269531250000,1472823663.7764821052551269531250000.bb08.l.png,1472823663.7764821052551269531250000.bb08.r.png
7757309.325,-364099.941,3.077,4.135,1472823663.8659460544586181640625000,1472823663.8659460544586181640625000.bb08.l.png,1472823663.8659460544586181640625000.bb08.r.png
7757308.979,-364099.915,3.076,4.108,1472823663.9512670040130615234375000,1472823663.9512670040130615234375000.bb08.l.png,1472823663.9512670040130615234375000.bb08.r.png
7757308.678,-364099.893,3.076,4.093,1472823664.0404698848724365234375000,1472823664.0404698848724365234375000.bb08.l.png,1472823664.0404698848724365234375000.bb08.r.png
7757308.349,-364099.870,3.075,4.061,1472823664.1248729228973388671875000,1472823664.1248729228973388671875000.bb08.l.png,1472823664.1248729228973388671875000.bb08.r.png
7757307.987,-364099.850,3.074,4.040,1472823664.2137279510498046875000000,1472823664.2137279510498046875000000.bb08.l.png,1472823664.2137279510498046875000000.bb08.r.png
7757307.649,-364099.813,3.073,3.965,1472823664.3020300865173339843750000,1472823664.3020300865173339843750000.bb08.l.png,1472823664.3020300865173339843750000.bb08.r.png
7757307.321,-364099.779,3.074,3.897,1472823664.3859560489654541015625000,1472823664.3859560489654541015625000.bb08.l.png,1472823664.3859560489654541015625000.bb08.r.png
7757306.994,-364099.743,3.073,3.809,1472823664.4703369140625000000000000,1472823664.4703369140625000000000000.bb08.l.png,1472823664.4703369140625000000000000.bb08.r.png
7757306.687,-364099.710,3.073,3.639,1472823664.5549080371856689453125000,1472823664.5549080371856689453125000.bb08.l.png,1472823664.5549080371856689453125000.bb08.r.png
7757306.369,-364099.699,3.070,3.746,1472823664.6397860050201416015625000,1472823664.6397860050201416015625000.bb08.l.png,1472823664.6397860050201416015625000.bb08.r.png
7757306.024,-364099.695,3.068,3.780,1472823664.7286670207977294921875000,1472823664.7286670207977294921875000.bb08.l.png,1472823664.7286670207977294921875000.bb08.r.png
7757305.694,-364099.676,3.068,3.847,1472823664.8133850097656250000000000,1472823664.8133850097656250000000000.bb08.l.png,1472823664.8133850097656250000000000.bb08.r.png
7757305.388,-364099.643,3.069,3.984,1472823664.8970959186553955078125000,1472823664.8970959186553955078125000.bb08.l.png,1472823664.8970959186553955078125000.bb08.r.png
7757305.055,-364099.603,3.070,4.065,1472823664.9833509922027587890625000,1472823664.9833509922027587890625000.bb08.l.png,1472823664.9833509922027587890625000.bb08.r.png
7757304.725,-364099.579,3.070,4.065,1472823665.0698859691619873046875000,1472823665.0698859691619873046875000.bb08.l.png,1472823665.0698859691619873046875000.bb08.r.png
7757304.348,-364099.549,3.067,4.319,1472823665.1558880805969238281250000,1472823665.1558880805969238281250000.bb08.l.png,1472823665.1558880805969238281250000.bb08.r.png
7757303.976,-364099.515,3.067,4.438,1472823665.2406809329986572265625000,1472823665.2406809329986572265625000.bb08.l.png,1472823665.2406809329986572265625000.bb08.r.png
7757303.592,-364099.486,3.066,4.529,1472823665.3279008865356445312500000,1472823665.3279008865356445312500000.bb08.l.png,1472823665.3279008865356445312500000.bb08.r.png
7757303.191,-364099.452,3.065,4.429,1472823665.4180350303649902343750000,1472823665.4180350303649902343750000.bb08.l.png,1472823665.4180350303649902343750000.bb08.r.png
7757302.805,-364099.421,3.063,4.612,1472823665.5072410106658935546875000,1472823665.5072410106658935546875000.bb08.l.png,1472823665.5072410106658935546875000.bb08.r.png
7757302.400,-364099.388,3.062,4.743,1472823665.5944778919219970703125000,1472823665.5944778919219970703125000.bb08.l.png,1472823665.5944778919219970703125000.bb08.r.png
7757301.994,-364099.352,3.062,4.862,1472823665.6787219047546386718750000,1472823665.6787219047546386718750000.bb08.l.png,1472823665.6787219047546386718750000.bb08.r.png
7757301.560,-364099.315,3.063,4.965,1472823665.7654600143432617187500000,1472823665.7654600143432617187500000.bb08.l.png,1472823665.7654600143432617187500000.bb08.r.png
7757301.147,-364099.272,3.061,5.043,1472823665.8549859523773193359375000,1472823665.8549859523773193359375000.bb08.l.png,1472823665.8549859523773193359375000.bb08.r.png
7757300.715,-364099.232,3.059,5.097,1472823665.9435811042785644531250000,1472823665.9435811042785644531250000.bb08.l.png,1472823665.9435811042785644531250000.bb08.r.png
7757300.298,-364099.199,3.058,5.154,1472823666.0288639068603515625000000,1472823666.0288639068603515625000000.bb08.l.png,1472823666.0288639068603515625000000.bb08.r.png
