timestamp 1655648273.539689, valid 1, tt 15.30886435, a -0.00203702, vf 0.00000000, sf 0.00000000, s 20.70723442
timestamp 1655648273.639719, valid 1, tt 15.83064280, a -0.00136207, vf 0.00000000, sf 0.00000000, s 21.11990577
timestamp 1655648273.816814, valid 1, tt 15.90475333, a -0.00131882, vf 0.00000000, sf 0.00000000, s 21.01795051
timestamp 1655648273.889129, valid 1, tt 15.90790937, a 0.00024805, vf 0.00000000, sf 0.00000000, s 20.82389757
timestamp 1655648273.982423, valid 1, tt 15.93987995, a 0.00028653, vf 0.00000000, sf 0.00000000, s 20.68386148
timestamp 1655648274.116229, valid 1, tt 15.94674150, a 0.00111595, vf 0.00000000, sf 0.00000000, s 20.58729017
timestamp 1655648274.250090, valid 1, tt 16.52267354, a 0.00165937, vf 0.00000000, sf 0.00000000, s 21.08627118
timestamp 1655648274.397923, valid 1, tt 16.36320352, a 0.00167554, vf 0.00000000, sf 0.00000000, s 20.88275519
timestamp 1655648274.821195, valid 1, tt 16.53475190, a 0.00311591, vf 0.00000000, sf 0.00000000, s 20.75374669
timestamp 1655648274.947443, valid 1, tt 16.29539586, a 0.00515689, vf 0.00000000, sf 0.00000000, s 20.18841268
timestamp 1655648275.250142, valid 1, tt 16.69503749, a 0.00535661, vf 0.00000000, sf 0.00000000, s 20.56691004
timestamp 1655648275.522534, valid 1, tt 16.58669403, a 0.00706842, vf 0.00000000, sf 0.00000000, s 20.20277659
timestamp 1655648275.824823, valid 1, tt 16.88494351, a 0.01142246, vf 0.00000000, sf 0.00000000, s 20.94952435
timestamp 1655648276.097289, valid 1, tt 16.73595019, a 0.01271058, vf 0.00000000, sf 0.00000000, s 20.59851020
timestamp 1655648276.408077, valid 1, tt 16.31463406, a 0.01997690, vf 0.00000000, sf 0.00000000, s 20.84071542
timestamp 1655648276.678539, valid 1, tt 15.91932467, a 0.02769716, vf 0.00000000, sf 0.00000000, s 21.06087125
timestamp 1655648276.962861, valid 1, tt 15.70887542, a 0.02840190, vf 0.00000000, sf 0.00000000, s 20.74128030
timestamp 1655648277.058988, valid 1, tt 15.27408852, a 0.03707283, vf 0.00000000, sf 0.00000000, s 21.05494825
timestamp 1655648277.281728, valid 1, tt 15.18534159, a 0.03737092, vf 0.00000000, sf 0.00000000, s 20.92322430
timestamp 1655648277.383363, valid 1, tt 14.51289538, a 0.04542546, vf 0.00000000, sf 0.00000000, s 20.66034056
timestamp 1655648277.506329, valid 1, tt 14.41821019, a 0.04564385, vf 0.00000000, sf 0.00000000, s 20.53385572
timestamp 1655648277.774949, valid 1, tt 14.39671958, a 0.05019251, vf 0.00000000, sf 0.00000000, s 20.99434914
timestamp 1655648278.046961, valid 1, tt 14.20571149, a 0.05048899, vf 0.00000000, sf 0.00000000, s 20.75398829
timestamp 1655648278.281877, valid 1, tt 13.70664478, a 0.05392600, vf 0.00000000, sf 0.00000000, s 20.37074285
timestamp 1655648278.433401, valid 1, tt 8.58006268, a 0.29999279, vf 0.00000000, sf 0.00000000, s 20.72861639
timestamp 1655648278.596198, valid 1, tt 7.80610819, a 0.40000000, vf 0.00000000, sf 0.00000000, s 21.06350271
timestamp 1655648278.814683, valid 1, tt 7.64907345, a 0.40000000, vf 0.00000000, sf 0.00000000, s 20.90109500
timestamp 1655648278.949083, valid 1, tt 7.41337470, a 0.40000000, vf 0.00000000, sf 0.00000000, s 20.62817310
timestamp 1655648279.110005, valid 1, tt 7.24913325, a 0.40000000, vf 0.00000000, sf 0.00000000, s 20.47470843
timestamp 1655648279.282343, valid 1, tt 7.18826360, a 0.40000000, vf 0.00000000, sf 0.00000000, s 20.81745530
timestamp 1655648279.441103, valid 1, tt 6.98397358, a 0.40000000, vf 0.00000000, sf 0.00000000, s 20.52496895
timestamp 1655648279.566868, valid 1, tt 6.90470286, a 0.40000000, vf 0.00000000, sf 0.00000000, s 20.88925168
timestamp 1655648279.715556, valid 1, tt 6.74836546, a 0.40000000, vf 0.00000000, sf 0.00000000, s 20.67010245
timestamp 1655648279.895996, valid 1, tt 6.54109928, a 0.40000000, vf 0.00000000, sf 0.00000000, s 20.44861268
timestamp 1655648279.999233, valid 1, tt 6.57976819, a 0.40000000, vf 0.00000000, sf 0.00000000, s 20.62038487
timestamp 1655648280.078057, valid 1, tt 6.29933019, a 0.40000000, vf 0.00000000, sf 0.00000000, s 20.51719021
timestamp 1655648280.126104, valid 1, tt 6.19727558, a 0.40000000, vf 0.00000000, sf 0.00000000, s 20.30545577
timestamp 1655648280.204289, valid 1, tt 6.22021396, a 0.40000000, vf 0.00000000, sf 0.00000000, s 20.71930455
timestamp 1655648280.320686, valid 1, tt 6.12148936, a 0.40000000, vf 0.00000000, sf 0.00000000, s 20.62338933
timestamp 1655648280.426727, valid 1, tt 5.95508320, a 0.40000000, vf 0.00000000, sf 0.00000000, s 20.36289783
timestamp 1655648280.531054, valid 1, tt 5.91608050, a 0.40000000, vf 0.00000000, sf 0.00000000, s 20.71573563
timestamp 1655648280.607033, valid 1, tt 5.77523701, a 0.40000000, vf 0.00000000, sf 0.00000000, s 20.45244805
timestamp 1655648280.693171, valid 1, tt 5.79207450, a 0.40000000, vf 0.00000000, sf 0.00000000, s 20.93944891
timestamp 1655648280.781956, valid 1, tt 5.64228884, a 0.40000000, vf 0.00000000, sf 0.00000000, s 20.61163624
timestamp 1655648280.860924, valid 1, tt 5.64976352, a 0.40000000, vf 0.00000000, sf 0.00000000, s 21.06505805
timestamp 1655648280.947581, valid 1, tt 5.50793432, a 0.40000000, vf 0.00000000, sf 0.00000000, s 20.76853370
timestamp 1655648281.069015, valid 1, tt 5.38881313, a 0.40000000, vf 0.00000000, sf 0.00000000, s 20.60535609
timestamp 1655648281.218631, valid 1, tt 5.21911597, a 0.40000000, vf 0.00000000, sf 0.00000000, s 20.28802924
timestamp 1655648281.280519, valid 1, tt 5.21907619, a 0.40000000, vf 0.00000000, sf 0.00000000, s 20.97519155
timestamp 1655648281.341682, valid 1, tt 5.10173121, a 0.40000000, vf 0.00000000, sf 0.00000000, s 20.80128368
timestamp 1655648281.479157, valid 1, tt 5.00723600, a 0.40000000, vf 0.00000000, sf 0.00000000, s 20.58757013
timestamp 1655648281.610021, valid 1, tt 4.82325039, a 0.40000000, vf 0.00000000, sf 0.00000000, s 20.31062018
timestamp 1655648281.724743, valid 1, tt 4.94480393, a 0.40000000, vf 0.00000000, sf 0.00000000, s 20.94269162
timestamp 1655648281.884313, valid 1, tt 4.78063348, a 0.40000000, vf 0.00000000, sf 0.00000000, s 21.18208368
timestamp 1655648281.953375, valid 1, tt 4.55918500, a 0.40000000, vf 0.00000000, sf 0.00000000, s 20.61368554
timestamp 1655648282.044669, valid 1, tt 4.46245173, a 0.40000000, vf 0.00000000, sf 0.00000000, s 20.38356331
timestamp 1655648282.123255, valid 1, tt 4.47925417, a 0.39195158, vf 0.00000000, sf 0.00000000, s 20.92784184
timestamp 1655648282.220733, valid 1, tt 4.37456264, a 0.40000000, vf 0.00000000, sf 0.00000000, s 20.42596266
timestamp 1655648282.314960, valid 1, tt 4.39322470, a 0.36462809, vf 0.00000000, sf 0.00000000, s 20.86365108
timestamp 1655648282.364786, valid 1, tt 4.25643964, a 0.35725778, vf 0.00000000, sf 0.00000000, s 20.38696317
timestamp 1655648282.407818, valid 1, tt 4.32191112, a 0.33659208, vf 0.00000000, sf 0.00000000, s 20.84301533
timestamp 1655648282.506905, valid 1, tt 4.23948289, a 0.32911532, vf 0.00000000, sf 0.00000000, s 20.57149609
timestamp 1655648282.553271, valid 1, tt 4.29335272, a 0.30437050, vf 0.00000000, sf 0.00000000, s 21.02289364
timestamp 1655648282.596179, valid 1, tt 4.21450832, a 0.29560592, vf 0.00000000, sf 0.00000000, s 20.76523131
timestamp 1655648282.635712, valid 1, tt 4.15261012, a 0.29215165, vf 0.00000000, sf 0.00000000, s 20.52802880
timestamp 1655648282.701703, valid 1, tt 4.22995845, a 0.27227874, vf 0.00000000, sf 0.00000000, s 21.04038867
timestamp 1655648282.743956, valid 1, tt 4.13289693, a 0.26453072, vf 0.00000000, sf 0.00000000, s 20.67837464
timestamp 1655648282.792044, valid 1, tt 4.05388819, a 0.25427890, vf 0.00000000, sf 0.00000000, s 20.40966844
timestamp 1655648282.941765, valid 1, tt 4.12148452, a 0.23533930, vf 0.00000000, sf 0.00000000, s 20.87542772
timestamp 1655648282.997883, valid 1, tt 4.11602845, a 0.20862568, vf 0.00000000, sf 0.00000000, s 21.07672208
timestamp 1655648283.037212, valid 1, tt 4.03096482, a 0.19865934, vf 0.00000000, sf 0.00000000, s 20.75787895
timestamp 1655648283.106407, valid 1, tt 3.95375123, a 0.18696113, vf 0.00000000, sf 0.00000000, s 20.48201723
timestamp 1655648283.154650, valid 1, tt 4.01904987, a 0.17015040, vf 0.00000000, sf 0.00000000, s 20.93152738
timestamp 1655648283.210906, valid 1, tt 3.94722407, a 0.15870601, vf 0.00000000, sf 0.00000000, s 20.67072790
timestamp 1655648283.286115, valid 1, tt 4.01481389, a 0.14204245, vf 0.00000000, sf 0.00000000, s 21.13744506
timestamp 1655648283.337569, valid 1, tt 4.07081435, a 0.12630971, vf 0.00000000, sf 0.00000000, s 21.54644711
timestamp 1655648283.376886, valid 1, tt 3.99626460, a 0.11477420, vf 0.00000000, sf 0.00000000, s 21.26278900
timestamp 1655648283.424597, valid 1, tt 3.92286096, a 0.10295033, vf 0.00000000, sf 0.00000000, s 20.97973531
timestamp 1655648283.484156, valid 1, tt 3.97537164, a 0.08706162, vf 0.00000000, sf 0.00000000, s 21.37536996
timestamp 1655648283.525522, valid 1, tt 4.03484581, a 0.07205970, vf 0.00000000, sf 0.00000000, s 21.80682898
timestamp 1655648283.588516, valid 1, tt 3.96669624, a 0.05949392, vf 0.00000000, sf 0.00000000, s 21.54710531
timestamp 1655648283.648198, valid 1, tt 4.02064364, a 0.04520542, vf 0.00000000, sf 0.00000000, s 21.94918634
timestamp 1655648283.737441, valid 1, tt 4.07478609, a 0.03142159, vf 0.00000000, sf 0.00000000, s 22.35420267
timestamp 1655648283.800121, valid 1, tt 4.12161394, a 0.01914546, vf 0.00000000, sf 0.00000000, s 22.71233872
timestamp 1655648283.842408, valid 1, tt 4.04190573, a 0.00697281, vf 0.00000000, sf 0.00000000, s 22.37561937
timestamp 1655648283.870004, valid 1, tt 4.09889799, a -0.00524283, vf 0.00000000, sf 0.00000000, s 22.79292610
timestamp 1655648283.943598, valid 1, tt 4.15332765, a -0.01752520, vf 0.00000000, sf 0.00000000, s 23.20212446
timestamp 1655648284.046394, valid 1, tt 4.06763028, a -0.02898480, vf 0.00000000, sf 0.00000000, s 22.81513378
timestamp 1655648284.077054, valid 1, tt 4.25695613, a -0.04211250, vf 0.00000000, sf 0.00000000, s 24.00768100
timestamp 1655648284.119119, valid 1, tt 4.18648985, a -0.04726332, vf 0.00000000, sf 0.00000000, s 23.64920366
timestamp 1655648284.166961, valid 1, tt 4.24557072, a -0.05482760, vf 0.00000000, sf 0.00000000, s 24.05704768
timestamp 1655648284.265495, valid 1, tt 4.17802822, a -0.06329505, vf 0.00000000, sf 0.00000000, s 23.74049331
timestamp 1655648284.352912, valid 1, tt 4.26747612, a -0.07177424, vf 0.00000000, sf 0.00000000, s 24.33804542
timestamp 1655648284.415694, valid 1, tt 4.19131577, a -0.08146473, vf 0.00000000, sf 0.00000000, s 23.97735321
timestamp 1655648284.500693, valid 1, tt 4.22890806, a -0.08074056, vf 0.00000000, sf 0.00000000, s 24.19240827
timestamp 1655648284.586695, valid 1, tt 4.09147989, a -0.09453548, vf 0.00000000, sf 0.00000000, s 23.49898522
timestamp 1655648284.630492, valid 1, tt 4.29373929, a -0.09471129, vf 0.00000000, sf 0.00000000, s 24.70331109
timestamp 1655648284.715968, valid 1, tt 4.23109951, a -0.09611345, vf 0.00000000, sf 0.00000000, s 24.34292359
timestamp 1655648284.744943, valid 1, tt 4.22543506, a -0.10070968, vf 0.00000000, sf 0.00000000, s 24.35021506
timestamp 1655648284.846475, valid 1, tt 4.28890463, a -0.10070688, vf 0.00000000, sf 0.00000000, s 24.72965723
timestamp 1655648284.943476, valid 1, tt 4.35367768, a -0.10062411, vf 0.00000000, sf 0.00000000, s 25.11655143
timestamp 1655648285.002984, valid 1, tt 4.22766188, a -0.10418961, vf 0.00000000, sf 0.00000000, s 24.39462041
timestamp 1655648285.111046, valid 1, tt 4.28942491, a -0.10261465, vf 0.00000000, sf 0.00000000, s 24.75032027
timestamp 1655648285.177600, valid 1, tt 4.29095923, a -0.10147228, vf 0.00000000, sf 0.00000000, s 24.74899434
timestamp 1655648285.240807, valid 1, tt 4.40343318, a -0.12737420, vf 0.00000000, sf 0.00000000, s 25.10287455
timestamp 1655648285.318926, valid 1, tt 4.34872485, a -0.12773870, vf 0.00000000, sf 0.00000000, s 24.77929072
timestamp 1655648285.428289, valid 1, tt 4.45275041, a -0.14973893, vf 0.00000000, sf 0.00000000, s 25.07958924
timestamp 1655648285.497619, valid 1, tt 4.32584839, a -0.15036713, vf 0.00000000, sf 0.00000000, s 24.32960611
timestamp 1655648285.581246, valid 1, tt 4.44543757, a -0.16985819, vf 0.00000000, sf 0.00000000, s 24.72884558
timestamp 1655648285.643559, valid 1, tt 4.33165639, a -0.17089594, vf 0.00000000, sf 0.00000000, s 24.06378716
timestamp 1655648285.720413, valid 1, tt 4.42868075, a -0.18909229, vf 0.00000000, sf 0.00000000, s 24.34068232
timestamp 1655648285.791815, valid 1, tt 4.53711943, a -0.20347398, vf 0.00000000, sf 0.00000000, s 24.66640275
timestamp 1655648285.879578, valid 1, tt 4.48186470, a -0.20338809, vf 0.00000000, sf 0.00000000, s 24.33994888
timestamp 1655648285.977818, valid 1, tt 4.51866833, a -0.21940393, vf 0.00000000, sf 0.00000000, s 24.27844116
timestamp 1655648286.057952, valid 1, tt 4.40117303, a -0.21967231, vf 0.00000000, sf 0.00000000, s 23.59301893
timestamp 1655648286.139509, valid 1, tt 4.60799468, a -0.22873658, vf 0.00000000, sf 0.00000000, s 24.44364246
timestamp 1655648286.220328, valid 1, tt 4.55923840, a -0.22707025, vf 0.00000000, sf 0.00000000, s 24.14226736
timestamp 1655648286.265803, valid 1, tt 4.59221710, a -0.24221065, vf 0.00000000, sf 0.00000000, s 24.05458509
timestamp 1655648286.417207, valid 1, tt 4.53156358, a -0.24272743, vf 0.00000000, sf 0.00000000, s 23.70889425
timestamp 1655648286.547541, valid 1, tt 4.57240383, a -0.25406623, vf 0.00000000, sf 0.00000000, s 23.64307591
timestamp 1655648286.600301, valid 1, tt 4.44998245, a -0.25454954, vf 0.00000000, sf 0.00000000, s 22.94563810
timestamp 1655648286.685118, valid 1, tt 4.64376631, a -0.26427233, vf 0.00000000, sf 0.00000000, s 23.72548740
timestamp 1655648286.719960, valid 1, tt 4.52533941, a -0.26566114, vf 0.00000000, sf 0.00000000, s 23.06383781
timestamp 1655648286.886131, valid 1, tt 4.61154751, a -0.27751800, vf 0.00000000, sf 0.00000000, s 23.26289724
timestamp 1655648286.937075, valid 1, tt 4.78910688, a -0.28104154, vf 0.00000000, sf 0.00000000, s 23.85230759
timestamp 1655648287.059382, valid 1, tt 4.73033236, a -0.28057416, vf 0.00000000, sf 0.00000000, s 23.51528208
timestamp 1655648287.146611, valid 1, tt 4.77417902, a -0.29136014, vf 0.00000000, sf 0.00000000, s 23.42983740
timestamp 1655648287.281948, valid 1, tt 4.65602153, a -0.29256704, vf 0.00000000, sf 0.00000000, s 22.78290269
timestamp 1655648287.399518, valid 1, tt 4.70207513, a -0.29941923, vf 0.00000000, sf 0.00000000, s 22.66917557
timestamp 1655648287.498319, valid 1, tt 4.59122065, a -0.29780047, vf 0.00000000, sf 0.00000000, s 22.04147807
timestamp 1655648287.623742, valid 1, tt 4.76592371, a -0.29897426, vf 0.00000000, sf 0.00000000, s 22.52254940
timestamp 1655648287.717652, valid 1, tt 4.65862375, a -0.29592611, vf 0.00000000, sf 0.00000000, s 21.90767609
timestamp 1655648287.836012, valid 1, tt 4.81952825, a -0.30170257, vf 0.00000000, sf 0.00000000, s 22.30121192
timestamp 1655648287.967851, valid 1, tt 4.71863405, a -0.29486363, vf 0.00000000, sf 0.00000000, s 21.68639427
timestamp 1655648287.997634, valid 1, tt 4.78355176, a -0.30406001, vf 0.00000000, sf 0.00000000, s 21.58798825
timestamp 1655648288.076427, valid 1, tt 4.73358004, a -0.30411077, vf 0.00000000, sf 0.00000000, s 21.32707450
timestamp 1655648288.152440, valid 1, tt 4.87042467, a -0.31087009, vf 0.00000000, sf 0.00000000, s 21.56678566
timestamp 1655648288.179424, valid 1, tt 4.76689380, a -0.30905734, vf 0.00000000, sf 0.00000000, s 21.01103315
timestamp 1655648288.286793, valid 1, tt 4.77115913, a -0.32495941, vf 0.00000000, sf 0.00000000, s 20.70906280
timestamp 1655648288.346966, valid 1, tt 4.78965849, a -0.33559910, vf 0.00000000, sf 0.00000000, s 20.45642157
timestamp 1655648288.403184, valid 1, tt 4.73230602, a -0.33297339, vf 0.00000000, sf 0.00000000, s 20.13652832
timestamp 1655648288.476015, valid 1, tt 4.74453655, a -0.34436498, vf 0.00000000, sf 0.00000000, s 19.89337286
timestamp 1655648288.543633, valid 1, tt 4.64205593, a -0.34146456, vf 0.00000000, sf 0.00000000, s 19.35052081
timestamp 1655648288.622121, valid 1, tt 4.64686215, a -0.35244621, vf 0.00000000, sf 0.00000000, s 19.08867092
timestamp 1655648288.683319, valid 1, tt 4.60048490, a -0.34542371, vf 0.00000000, sf 0.00000000, s 18.78624721
timestamp 1655648288.715805, valid 1, tt 4.59740352, a -0.35565664, vf 0.00000000, sf 0.00000000, s 18.50418169
timestamp 1655648288.794160, valid 1, tt 4.54906807, a -0.35521245, vf 0.00000000, sf 0.00000000, s 18.26593819
timestamp 1655648288.874929, valid 1, tt 4.55752869, a -0.35933279, vf 0.00000000, sf 0.00000000, s 17.99848322
timestamp 1655648288.931536, valid 1, tt 4.44887121, a -0.35601614, vf 0.00000000, sf 0.00000000, s 17.44970208
timestamp 1655648289.036833, valid 1, tt 4.46955733, a -0.35651517, vf 0.00000000, sf 0.00000000, s 17.21178943
timestamp 1655648289.097953, valid 1, tt 4.48092782, a -0.32536261, vf 0.00000000, sf 0.00000000, s 16.95190663
timestamp 1655648289.178827, valid 1, tt 4.39167849, a -0.34912010, vf 0.00000000, sf 0.00000000, s 16.44892554
timestamp 1655648289.255899, valid 1, tt 4.48052084, a -0.31656181, vf 0.00000000, sf 0.00000000, s 16.18562194
timestamp 1655648289.375354, valid 1, tt 4.48889572, a -0.29321455, vf 0.00000000, sf 0.00000000, s 15.98660026
timestamp 1655648289.494781, valid 1, tt 4.38531357, a -0.31797151, vf 0.00000000, sf 0.00000000, s 15.44625093
timestamp 1655648289.582314, valid 1, tt 4.39478111, a -0.26327426, vf 0.00000000, sf 0.00000000, s 14.95799907
timestamp 1655648289.608726, valid 1, tt 4.34804656, a -0.26986448, vf 0.00000000, sf 0.00000000, s 14.48756227
